,chart,title,rank,album,artist,genre,publisher,agency,date
30,20190301,"thank u, next",31,"thank u, next",Ariana Grande,팝 / POP,Universal Music,Republic Records a division of UMG Recordings Inc,2018.11.04
31,20190301,여자친구,32,여자친구,하은요셉,인디 / 가요,지니뮤직,"인디안레이블, 메이저나인",2019.03.07
32,20190301,YES or YES,33,YES or YES,TWICE (트와이스),댄스 / 가요,Dreamus,(주)JYP엔터테인먼트,2018.11.05
33,20190301,새벽에,34,sleepless in __________,에픽하이 (EPIK HIGH),랩/힙합 / 가요,카카오엔터테인먼트,OURS Co.,2019.03.11
34,20190301,SHE'S FINE,35,She's Fine,헤이즈 (Heize),R&B/소울 / 가요,지니뮤직,"Stone Music Entertainment, 스튜디오 블루",2019.03.19
35,20190301,아낙네,36,XX,MINO (송민호),랩/힙합 / 가요,YG PLUS,(주)YG엔터테인먼트,2018.11.26
36,20190301,사계 (하루살이),37,Circular,엠씨더맥스 (M.C the MAX),발라드 / 가요,카카오엔터테인먼트,325 이엔씨,2019.01.02
37,20190301,2002,38,Speak Your Mind (Deluxe),Anne-Marie,팝 / POP,워너뮤직,Atlantic Records UK,2018.08.03
38,20190301,"미운 날 (The day, I hate myself)",39,29,닐로 (Nilo),발라드 / 가요,Universal Music,리메즈,2019.02.25
39,20190301,삐삐,40,삐삐,아이유 (IU),R&B/소울 / 가요,카카오엔터테인먼트,카카오엔터테인먼트,2018.10.10
40,20190301,고백,41,고백,양다일,발라드 / 가요,카카오엔터테인먼트,브랜뉴뮤직 (Brand New Music),2018.10.15
41,20190301,길 (Song by 아이유 & 헨리 & 조현아 & 양다일),42,THEN & NOW,지오디 (god),댄스 / 가요,카카오엔터테인먼트,"㈜아이에이치큐 (iHQ), god",2019.01.10
42,20190301,7 rings,43,7 rings,Ariana Grande,팝 / POP,Universal Music,Republic Records a division of UMG Recordings Inc,2019.01.18
43,20190301,오랜만이야 (Feat. Zion.T),44,HELLO,로꼬,랩/힙합 / 가요,카카오엔터테인먼트,AOMG,2019.02.07
44,20190301,이별하러 가는 길,45,이별하러 가는 길,임한별,발라드 / 가요,카카오엔터테인먼트,모스트웍스,2018.09.13
45,20190301,열애중,46,RECIPE,벤,발라드 / 가요,지니뮤직,메이저나인,2018.05.08
46,20190301,야간비행 (魔女の花),47,Our love is great,백예린 (Yerin Baek),R&B/소울 / 가요,Dreamus,(주)JYP엔터테인먼트,2019.03.18
47,20190301,MILLIONS,48,MILLIONS,WINNER,댄스 / 가요,YG PLUS,(주)YG엔터테인먼트,2018.12.19
48,20190301,가을 타나 봐,49,가을 타나 봐,바이브,발라드 / 가요,지니뮤직,메이저나인,2018.09.18
49,20190301,초록빛,50,초록빛,폴킴,발라드 / 가요,카카오엔터테인먼트,뉴런뮤직,2019.01.17
50,20190301,All Falls Down (Feat. Juliander),51,Different World,Alan Walker,일렉트로니카 / POP,Sony Music,MER Recordings,2018.12.14
51,20190301,비,52,비,폴킴,R&B/소울 / 가요,카카오엔터테인먼트,뉴런뮤직,2016.06.21
52,20190301,지나오다,53,About You,닐로 (Nilo),발라드 / 가요,주식회사 루미넌트엔터테인먼트,닐로 컴퍼니,2017.10.31
53,20190301,습관 (Bad Habits),54,안녕,숀 (SHAUN),일렉트로니카 / 가요,워너뮤직,디씨톰엔터테인먼트,2019.01.01
54,20190301,흔한 이별,55,흔한 이별,허각,발라드 / 가요,카카오엔터테인먼트,플랜에이 엔터테인먼트,2018.11.28
55,20190301,미안해,56,inside,양다일,R&B/소울 / 가요,카카오엔터테인먼트,브랜뉴뮤직 (Brand New Music),2017.12.29
56,20190301,내가 날 모르는 것처럼 (Feat. 카더가든),57,Our love is great,백예린 (Yerin Baek),R&B/소울 / 가요,Dreamus,(주)JYP엔터테인먼트,2019.03.18
57,20190301,첫눈에,58,첫눈에,헤이즈 (Heize),R&B/소울 / 가요,지니뮤직,"스톤뮤직 엔터테인먼트, Studio blu",2018.12.14
58,20190301,밤편지,59,밤편지,아이유 (IU),발라드 / 가요,카카오엔터테인먼트,"카카오엔터테인먼트, ㈜페이브엔터테인먼트",2017.03.24
59,20190301,하루도 그대를 사랑하지 않은 적이 없었다,60,하루도 그대를 사랑하지 않은 적이 없었다,임창정,발라드 / 가요,㈜인터파크,nhemg (㈜앤에이취이엠쥐),2018.09.19
60,20190301,너는 어땠을까,61,별,노을,발라드 / 가요,카카오엔터테인먼트,씨제스 엔터테인먼트 (C-JeS Entertainment),2018.11.05
61,20190301,그날처럼,62,그날처럼,장덕철,발라드 / 가요,카카오엔터테인먼트,리메즈,2017.11.28
62,20190301,여행,63,Red Diary Page.2,볼빨간사춘기,인디 / 가요,NHN벅스,쇼파르뮤직,2018.05.24
63,20190301,잘 지내요,64,라이프 OST Part. 6 (JTBC 월화드라마),정승환,드라마 / OST,(주)래드컴,제이에스뮤직,2018.09.11
64,20190301,Good Day (Feat. 팔로알토) (Prod. by 코드 쿤스트),65,쇼미더머니 777 Episode 1,Various Artists,랩/힙합 / 가요,지니뮤직,Stone Music Entertainment,2018.10.06
65,20190301,해야 (Sunrise),66,여자친구 The 2nd Album 'Time for us',여자친구 (GFRIEND),댄스 / 가요,카카오엔터테인먼트,쏘스뮤직,2019.01.14
66,20190301,Shape Of You,67,÷ (Deluxe),Ed Sheeran,팝 / POP,워너뮤직,Atlantic Records UK,2017.03.03
67,20190301,IDOL,68,LOVE YOURSELF 結 'Answer',방탄소년단,랩/힙합 / 가요,YG PLUS,BIGHIT MUSIC,2018.08.24
68,20190301,취하고 싶다 (Prod. by 전태익),69,취하고 싶다,황인욱,발라드 / 가요,NHN벅스,678 MUSIC,2017.07.28
69,20190301,선물,70,Moonlight,멜로망스 (MeloMance),인디 / 가요,카카오엔터테인먼트,"민트페이퍼, 광합성",2017.07.10
70,20190301,뚜두뚜두 (DDU-DU DDU-DU),71,SQUARE UP,BLACKPINK,댄스 / 가요,YG PLUS,(주)YG엔터테인먼트,2018.06.15
71,20190301,flex (Prod. by 기리보이),72,Dingo X Indigo Music,기리보이 & Kid Milli & NO:EL & 스윙스,랩/힙합 / 가요,카카오엔터테인먼트,"인디고뮤직, 딩고뮤직",2018.07.31
72,20190301,The Ocean (Feat. Shy Martin),73,The Ocean,Mike Perry,일렉트로니카 / POP,Sony Music,DF Records,2016.04.15
73,20190301,Roller Coaster,74,Offset,청하,댄스 / 가요,"지니뮤직, Stone Music Entertainment",MNH Entertainment,2018.01.17
74,20190301,Dance The Night Away,75,Summer Nights,TWICE (트와이스),댄스 / 가요,Dreamus,(주)JYP엔터테인먼트,2018.07.09
75,20190301,봄날,76,YOU NEVER WALK ALONE,방탄소년단,댄스 / 가요,YG PLUS,BIGHIT MUSIC,2017.02.13
76,20190301,Havana (Feat. Young Thug),77,Camila,Camila Cabello,팝 / POP,Sony Music,"Syco Music, Epic",2018.01.12
77,20190301,그때 헤어지면 돼,78,그때 헤어지면 돼,로이킴,발라드 / 가요,지니뮤직,"Stone Music Entertainment, MMO Entertainment",2018.02.12
78,20190301,In Seoul (Feat. 선우정아),79,sleepless in __________,에픽하이 (EPIK HIGH),랩/힙합 / 가요,카카오엔터테인먼트,OURS Co.,2019.03.11
79,20190301,HandClap,80,Fitz and The Tantrums (Deluxe Edition),Fitz & The Tantrums,팝 / POP,워너뮤직,Elektra (NEK),2017.07.24
80,20190301,주지마,81,건반 위의 하이에나 Part.4,로꼬 & 화사 (Hwa Sa) & JAY B & 김종서 & 김태원,발라드 / 가요,"지니뮤직, Stone Music Entertainment",KBS (한국방송공사),2018.04.21
81,20190301,아름답고도 아프구나,82,HOUR MOMENT,비투비,발라드 / 가요,카카오엔터테인먼트,큐브 엔터테인먼트,2018.11.12
82,20190301,Paris In The Rain,83,I met you when I was 18. (the playlist),Lauv,팝 / POP,NHN벅스,뮤직테이블,2018.10.08
83,20190301,가을 안부,84,가을 안부,먼데이 키즈 (Monday Kiz),발라드 / 가요,카카오엔터테인먼트,먼데이키즈 컴퍼니,2017.10.14
84,20190301,사랑을 했다 (LOVE SCENARIO),85,Return,iKON,랩/힙합 / 가요,YG PLUS,(주)YG엔터테인먼트,2018.01.25
85,20190301,첫눈처럼 너에게 가겠다,86,도깨비 OST Part 9 (tvN 금토드라마),에일리 (AILEE),드라마 / OST,"지니뮤직, Stone Music Entertainment","Stone Music Entertainment, 화앤담픽쳐스",2017.01.07
86,20190301,Something Just Like This,87,Memories...Do Not Open,The Chainsmokers,팝 / POP,Sony Music,"Disruptor Records, Columbia Records",2017.04.07
87,20190301,일산으로,88,장범준 3집,장범준,락 / 가요,카카오엔터테인먼트,㈜버스커버스커,2019.03.21
88,20190301,Chandelier,89,1000 Forms Of Fear,Sia,팝 / POP,Sony Music,"Monkey Puzzle Records, RCA Records",2014.07.07
89,20190301,You,90,투유 프로젝트 - 슈가맨 2 Part.2,Various Artists,발라드 / 가요,해피로봇 레코드,JTBC,2018.01.22
90,20190301,사이렌 (Siren),91,WARNING,선미,댄스 / 가요,카카오엔터테인먼트,(주)메이크어스엔터테인먼트,2018.09.04
91,20190301,헤어지는 중,92,헤어지는 중,펀치 (Punch),R&B/소울 / 가요,Dreamus,냠냠엔터테인먼트,2018.09.12
92,20190301,YOUTH,93,Blue Neighbourhood (Deluxe Edition),Troye Sivan,팝 / POP,Universal Music,Universal Music Australia Pty Ltd.,2016.01.23
93,20190301,Love Shot,94,LOVE SHOT - The 5th Album Repackage,EXO,댄스 / 가요,Dreamus,SM ENTERTAINMENT,2018.12.13
94,20190301,라비앙로즈 (La Vie en Rose),95,COLOR*IZ,IZ*ONE (아이즈원),댄스 / 가요,"지니뮤직, Stone Music Entertainment","Stone Music Entertainment, OFF THE RECORD Entertainment",2018.10.29
95,20190301,Faded,96,Faded,Alan Walker,일렉트로니카 / POP,Sony Music,MER Recordings,2015.12.04
96,20190301,My Way,97,돈꽃 OST PART.1 (MBC 주말드라마),이수 (엠씨더맥스),드라마 / OST,NHN벅스,"윈드밀이엔티, 뮤직버디",2017.11.11
97,20190301,시간이 들겠지 (Feat. Colde),98,시간이 들겠지,로꼬,랩/힙합 / 가요,카카오엔터테인먼트,AOMG,2018.10.08
98,20190301,그러니까 (Feat. Colde),99,She's Fine,헤이즈 (Heize),R&B/소울 / 가요,지니뮤직,"Stone Music Entertainment, 스튜디오 블루",2019.03.19
99,20190301,벚꽃 엔딩,100,버스커 버스커 1집,버스커 버스커 (Busker Busker),락 / 가요,지니뮤직,Stone Music Entertainment,2012.03.29
100,20190301,눈사람,101,그리고 봄,정승환,발라드 / 가요,카카오엔터테인먼트,안테나,2018.02.19
101,20190301,FAKE LOVE,102,LOVE YOURSELF 轉 'Tear',방탄소년단,랩/힙합 / 가요,YG PLUS,BIGHIT MUSIC,2018.05.18
102,20190301,Attention,103,Voicenotes,Charlie Puth,팝 / POP,워너뮤직,Artist Partners,2018.05.11
103,20190301,우리 그만하자,104,우리 그만하자,로이킴,발라드 / 가요,지니뮤직,WAKEONE,2018.09.18
104,20190301,그리워하다,105,Brother Act.,비투비,발라드 / 가요,카카오엔터테인먼트,큐브 엔터테인먼트,2017.10.16
105,20190301,눈 (Prod. by 기리보이),106,고등래퍼 3 팀대항전 Part 1,Various Artists,랩/힙합 / 가요,지니뮤직,Stone Music Entertainment,2019.03.16
106,20190301,꿈처럼 내린,107,뷰티 인사이드 OST Part.3 (JTBC 월화드라마),다비치,드라마 / OST,뮤직앤뉴,"뮤직앤뉴, 스튜디오앤뉴",2018.10.16
107,20190301,이 별,108,Star,길구봉구,발라드 / 가요,지니뮤직,(주)뮤직웍스,2017.09.18
108,20190301,그모습 그대로,109,장범준 3집,장범준,락 / 가요,카카오엔터테인먼트,㈜버스커버스커,2019.03.21
109,20190301,Snowman,110,Everyday Is Christmas (Deluxe Edition),Sia,팝 / POP,워너뮤직,"Monkey Puzzle, Atlantic",2017.11.17
110,20190301,너나 해 (Egotistic),111,RED MOON,마마무(Mamamoo),댄스 / 가요,카카오엔터테인먼트,(주)RBW,2018.07.16
111,20190301,19 IndiGO,112,IM,인디고뮤직 (Indigo Music),랩/힙합 / 가요,카카오엔터테인먼트,인디고뮤직,2018.06.24
112,20190301,Forever Young,113,SQUARE UP,BLACKPINK,댄스 / 가요,YG PLUS,(주)YG엔터테인먼트,2018.06.15
113,20190301,뿜뿜,114,GREAT!,MOMOLAND (모모랜드),댄스 / 가요,카카오엔터테인먼트,"(주)엠엘디엔터테인먼트, 카카오엔터테인먼트",2018.01.03
114,20190301,What is Love?,115,What is Love?,TWICE (트와이스),댄스 / 가요,Dreamus,(주)JYP엔터테인먼트,2018.04.09
115,20190301,Closer (Feat. Halsey),116,Collage (EP),The Chainsmokers,팝 / POP,Sony Music,"Disruptor Records, Columbia Records",2016.11.04
116,20190301,넋두리,117,넋두리,닐로 (Nilo),발라드 / 가요,워너뮤직,Nilo Entertainment,2016.09.12
117,20190301,지켜줄게,118,Our love is great,백예린 (Yerin Baek),R&B/소울 / 가요,Dreamus,(주)JYP엔터테인먼트,2019.03.18
118,20190301,DNA,119,LOVE YOURSELF 承 'Her',방탄소년단,랩/힙합 / 가요,YG PLUS,BIGHIT MUSIC,2017.09.18
119,20190301,Believer,120,Believer,Imagine Dragons,락 / POP,Universal Music,"KIDinaKORNER, Interscope Records",2017.02.01
120,20190301,비도 오고 그래서 (Feat. 신용재),121,/// (너 먹구름 비),헤이즈 (Heize),랩/힙합 / 가요,지니뮤직,"Stone Music Entertainment, Studio blu",2017.06.26
121,20190301,너 없인 안 된다,122,THIS IS US,비투비,발라드 / 가요,카카오엔터테인먼트,큐브 엔터테인먼트,2018.06.18
122,20190301,별이 빛나는 밤,123,Yellow Flower,마마무(Mamamoo),발라드 / 가요,카카오엔터테인먼트,(주)RBW,2018.03.07
123,20190301,밤이 되니까,124,밤이 되니까,펀치 (Punch),R&B/소울 / 가요,"지니뮤직, Stone Music Entertainment",냠냠엔터테인먼트,2017.09.29
124,20190301,Blue,125,사계 (Four Seasons),태연 (TAEYEON),발라드 / 가요,Dreamus,SM ENTERTAINMENT,2019.03.24
125,20190301,폰서트,126,4.0,10CM,인디 / 가요,포크라노스,매직스트로베리사운드,2017.09.01
126,20190301,시차 (We Are) (Feat. 로꼬 & GRAY),127,시차 (We Are),우원재 (Woo),랩/힙합 / 가요,"지니뮤직, Stone Music Entertainment",AOMG,2017.09.04
127,20190301,목소리,128,목소리,김필,발라드 / 가요,지니뮤직,"Stone Music Entertainment, MMO Entertainment",2019.03.07
128,20190301,Stay,129,Stay,Zedd & Alessia Cara,일렉트로니카 / POP,Universal Music,Interscope Records,2017.02.24
129,20190301,좋니,130,LISTEN 010 좋니,윤종신,발라드 / 가요,카카오엔터테인먼트,미스틱엔터테인먼트,2017.06.22
130,20190301,Love Yourself,131,Purpose (Deluxe Edition),Justin Bieber,팝 / POP,Universal Music,Def Jam Recordings,2015.11.14
131,20190301,동화,132,The Fairy Tale,멜로망스 (MeloMance),인디 / 가요,카카오엔터테인먼트,"민트페이퍼, 광합성",2018.07.03
132,20190301,첫눈처럼 너에게 가겠다 (Prod. by 로코베리),133,첫눈처럼 너에게 가겠다,김범수,발라드 / 가요,"지니뮤직, Stone Music Entertainment","영엔터테인먼트, 하얀달엔터테인먼트",2018.11.28
133,20190301,All Of My Life,134,0M,박원,발라드 / 가요,카카오엔터테인먼트,(주)메이크어스엔터테인먼트,2017.07.27
134,20190301,Tempo,135,DON'T MESS UP MY TEMPO - The 5th Album,EXO,댄스 / 가요,Dreamus,SM ENTERTAINMENT,2018.11.02
135,20190301,밤 (Time for the moon night),136,여자친구 The 6th Mini Album 'Time for the moon night',여자친구 (GFRIEND),댄스 / 가요,카카오엔터테인먼트,쏘스뮤직,2018.04.30
136,20190301,행복,137,행복,오반 (OVAN),인디 / 가요,워너뮤직,로맨틱팩토리,2018.12.06
137,20190301,팔레트 (Feat. G-DRAGON),138,Palette,아이유 (IU),발라드 / 가요,카카오엔터테인먼트,"카카오엔터테인먼트, ㈜페이브엔터테인먼트",2017.04.21
138,20190301,비가 온대 내일도,139,sleepless in __________,에픽하이 (EPIK HIGH),랩/힙합 / 가요,카카오엔터테인먼트,OURS Co.,2019.03.11
139,20190301,알았다면,140,알았다면,장덕철,발라드 / 가요,카카오엔터테인먼트,리메즈,2018.12.20
140,20190301,One Call Away,141,Nine Track Mind (Deluxe Edition),Charlie Puth,팝 / POP,워너뮤직,Artist Partner,2016.11.11
141,20190301,너였다면,142,또 오해영 OST Part 5 (tvN 월화드라마),정승환,드라마 / OST,지니뮤직,Stone Music Entertainment,2016.05.31
142,20190301,Bohemian Rhapsody,143,영화 보헤미안 랩소디 OST (Bohemian Rhapsody OST),Queen,해외영화 / OST,Universal Music,Queen Productions Ltd,2018.10.19
143,20190301,No Different (Feat. Yuna),144,sleepless in __________,에픽하이 (EPIK HIGH),랩/힙합 / 가요,카카오엔터테인먼트,OURS Co.,2019.03.11
144,20190301,Thunder,145,Thunder,Imagine Dragons,락 / POP,Universal Music,"KIDinaKORNER, Interscope Records",2017.04.29
145,20190301,％％ (응응),146,PERCENT,Apink (에이핑크),댄스 / 가요,카카오엔터테인먼트,플랜에이 엔터테인먼트,2019.01.07
146,20190301,FRIENDS,147,Speak Your Mind (Deluxe),Anne-Marie,팝 / POP,워너뮤직,Atlantic Records UK,2018.08.03
147,20190301,Our love is great,148,Our love is great,백예린 (Yerin Baek),R&B/소울 / 가요,Dreamus,(주)JYP엔터테인먼트,2019.03.18
148,20190301,붕붕 (Feat. 식케이) (Prod. by GroovyRoom),149,고등래퍼 2 Final,Various Artists,랩/힙합 / 가요,지니뮤직,Stone Music Entertainment,2018.04.14
149,20190301,BIRD,150,My Moment,하성운,댄스 / 가요,㈜인터파크,스타크루 이엔티,2019.02.28
150,20190301,There's Nothing Holdin' Me Back,151,Illuminate (New Deluxe Ver.),Shawn Mendes,팝 / POP,Universal Music,"Island Records, a division of UMG Recordings, Inc.",2017.04.21
151,20190301,어디에도,152,pathos,엠씨더맥스 (M.C the MAX),발라드 / 가요,뮤직앤뉴,(주)뮤직앤뉴,2016.01.28
152,20190301,instagram,153,instagram,DEAN,R&B/소울 / 가요,Universal Music,"유니버설뮤직, 줌바스 (Universal Music Ltd., Joombas Co Ltd.)",2017.12.26
153,20190301,Home,154,SEVENTEEN 6TH MINI ALBUM 'YOU MADE MY DAWN',세븐틴 (SEVENTEEN),댄스 / 가요,카카오엔터테인먼트,플레디스 엔터테인먼트,2019.01.21
154,20190301,We Don't Talk Anymore (Feat. Selena Gomez),155,Nine Track Mind (Deluxe Edition),Charlie Puth,팝 / POP,워너뮤직,Artist Partner,2016.11.11
155,20190301,Wind flower,156,BLUE；S,마마무(Mamamoo),R&B/소울 / 가요,카카오엔터테인먼트,(주)RBW,2018.11.29
156,20190301,그대가 내 안에 박혔다,157,그대가 내 안에 박혔다,황치열,발라드 / 가요,NHN벅스,하우엔터테인먼트,2018.11.20
157,20190301,진심이 담긴 노래 (True Song),158,진심이 담긴 노래 (True Song),케이시 (Kassy),발라드 / 가요,카카오엔터테인먼트,넥스타 엔터테인먼트,2019.03.28
158,20190301,한(一),159,한(一),(여자)아이들,댄스 / 가요,카카오엔터테인먼트,큐브 엔터테인먼트,2018.08.14
159,20190301,멋지게 인사하는 법 (Feat. 슬기 of Red Velvet),160,ZZZ,Zion.T,랩/힙합 / 가요,YG PLUS,(주)YG엔터테인먼트,2018.10.15
160,20190301,We All Lie,161,SKY 캐슬 OST Part. 4 (JTBC 금토드라마),하진 (HAJIN),드라마 / OST,워너뮤직,JTBC콘텐트허브,2018.12.12
161,20190301,Dear my blue,162,Our love is great,백예린 (Yerin Baek),R&B/소울 / 가요,Dreamus,(주)JYP엔터테인먼트,2019.03.18
162,20190301,"시작됐나, 봄",163,"시작됐나, 봄",장덕철,발라드 / 가요,카카오엔터테인먼트,리메즈,2019.03.05
163,20190301,이밤,164,장범준 3집,장범준,락 / 가요,카카오엔터테인먼트,㈜버스커버스커,2019.03.21
164,20190301,나의 사춘기에게,165,Red Diary Page.1,볼빨간사춘기,인디 / 가요,NHN벅스,쇼파르뮤직,2017.09.28
165,20190301,혼자,166,혼자,거미 (Gummy),발라드 / 가요,카카오엔터테인먼트,씨제스 엔터테인먼트 (C-JeS Entertainment),2019.03.18
166,20190301,1도 없어,167,ONE & SIX,Apink (에이핑크),댄스 / 가요,카카오엔터테인먼트,플랜에이 엔터테인먼트,2018.07.02
167,20190301,북향 (Feat. 오혁),168,북향,다이나믹 듀오,랩/힙합 / 가요,"지니뮤직, Stone Music Entertainment",아메바컬쳐,2018.11.12
168,20190301,노력,169,1/24,박원,발라드 / 가요,카카오엔터테인먼트,(주)메이크어스엔터테인먼트,2016.11.17
169,20190301,Love U,170,Blooming Blue,청하,댄스 / 가요,"지니뮤직, Stone Music Entertainment",MNH Entertainment,2018.07.18
170,20190301,I'm Not The Only One,171,In The Lonely Hour (Standard Edition),Sam Smith,팝 / POP,Universal Music,Universal Music Ltd.,2014.05.27
171,20190301,Power Up,172,Summer Magic - Summer Mini Album,Red Velvet (레드벨벳),댄스 / 가요,Dreamus,SM ENTERTAINMENT,2018.08.06
172,20190301,Someone Like You,173,21,Adele,R&B/소울 / POP,Beggars Group,XL Recordings,2011.01.21
173,20190301,매트리스,174,4.1,10CM,인디 / 가요,카카오엔터테인먼트,매직스트로베리사운드,2018.08.23
174,20190301,오늘 밤에,175,Lots of Love,홍진영,트로트 / 가요,카카오엔터테인먼트,뮤직K,2019.03.08
175,20190301,짙어져,176,Yellow OST Part.2 (TV캐스트 웹드라마),멜로망스 (MeloMance),드라마 / OST,3.14,스페이스오디티,2017.10.15
176,20190301,Goodbye,177,뷰티 인사이드 OST Part.6 (JTBC 월화드라마),웬디 (WENDY),드라마 / OST,뮤직앤뉴,"뮤직앤뉴, 스튜디오앤뉴",2018.11.06
177,20190301,마지막처럼,178,마지막처럼,BLACKPINK,댄스 / 가요,YG PLUS,(주)YG엔터테인먼트,2017.06.22
178,20190301,소나기 (Feat. 10cm),179,소나기,용준형,랩/힙합 / 가요,카카오엔터테인먼트,어라운드 어스,2018.03.22
179,20190301,오롯이,180,오롯이,헤이즈 (Heize),발라드 / 가요,Dreamus,냠냠엔터테인먼트,2019.02.14
180,20190301,눈 떠보니 이별이더라,181,REMEMBER ME,포맨 (4MEN),발라드 / 가요,지니뮤직,더 바이브 엔터테인먼트,2017.10.24
181,20190301,좋은 날,182,미스터 션샤인 OST Part. 5 (tvN 주말드라마),멜로망스 (MeloMance),드라마 / OST,"지니뮤직, Stone Music Entertainment","Stone Music Entertainment, 화앤담픽쳐스",2018.08.05
182,20190301,Sugar,183,V (Deluxe Edition),Maroon 5,락 / POP,Universal Music,Interscope Records,2014.09.01
183,20190301,Heart Shaker,184,Merry & Happy,TWICE (트와이스),댄스 / 가요,Dreamus,(주)JYP엔터테인먼트,2017.12.11
184,20190301,다 핀 꽃,185,다 핀 꽃,로시 (Rothy),발라드 / 가요,"지니뮤직, Stone Music Entertainment",도로시컴퍼니(주),2019.01.30
185,20190301,봄바람,186,1¹¹=1 (POWER OF DESTINY),Wanna One (워너원),댄스 / 가요,지니뮤직,"SWING Entertainment, Stone Music Entertainment",2018.11.19
186,20190301,왜,187,장범준 3집,장범준,락 / 가요,카카오엔터테인먼트,㈜버스커버스커,2019.03.21
