,chart,title,rank,album,artist,genre,publisher,agency,date
16,20200401,늦은 밤 너의 집 앞 골목길에서,17,늦은 밤 너의 집 앞 골목길에서,노을,발라드 / 가요,카카오엔터테인먼트,씨제스 엔터테인먼트 (C-JeS Entertainment),2019.11.07
17,20200401,Don't Start Now,18,Future Nostalgia,Dua Lipa,팝 / POP,워너뮤직,Warner Records,2020.03.27
18,20200401,ON,19,MAP OF THE SOUL : 7,방탄소년단,랩/힙합 / 가요,YG PLUS,BIGHIT MUSIC,2020.02.21
19,20200401,문득,20,문득,노을,발라드 / 가요,카카오엔터테인먼트,씨제스 엔터테인먼트 (C-JeS Entertainment),2020.03.12
20,20200401,뭔가 잘못됐어,21,뭔가 잘못됐어,권진아,발라드 / 가요,카카오엔터테인먼트,안테나,2020.04.01
21,20200401,Psycho,22,'The ReVe Festival' Finale,Red Velvet (레드벨벳),댄스 / 가요,Dreamus,SM ENTERTAINMENT,2019.12.23
22,20200401,2002,23,Speak Your Mind (Deluxe),Anne-Marie,팝 / POP,워너뮤직,Atlantic Records UK,2018.08.03
23,20200401,반만,24,반만,진민호,발라드 / 가요,카카오엔터테인먼트,반만 엔터테인먼트,2019.11.30
24,20200401,HIP,25,reality in BLACK,마마무(Mamamoo),댄스 / 가요,카카오엔터테인먼트,(주)RBW,2019.11.14
25,20200401,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),26,Red Moon : To You My Light,마크툽 (Maktub),인디 / 가요,워너뮤직,(주)MAKTUB Company,2019.06.09
26,20200401,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",27,항해,AKMU (악뮤),락 / 가요,YG PLUS,(주)YG엔터테인먼트,2019.09.25
27,20200401,Memories,28,Memories,Maroon 5,팝 / POP,Universal Music,Interscope Records (222 Records),2019.09.20
28,20200401,FIESTA,29,BLOOM*IZ,IZ*ONE (아이즈원),댄스 / 가요,"지니뮤직, Stone Music Entertainment","Stone Music Entertainment, OFF THE RECORD Entertainment",2020.02.17
29,20200401,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),30,MAP OF THE SOUL : PERSONA,방탄소년단,랩/힙합 / 가요,YG PLUS,BIGHIT MUSIC,2019.04.12
30,20200401,우리 만남이,31,"정규 2집 '마음, 둘'",폴킴,R&B/소울 / 가요,카카오엔터테인먼트,뉴런뮤직,2020.04.22
31,20200401,뜸,32,Remember,WINNER,발라드 / 가요,YG PLUS,(주)YG엔터테인먼트,2020.04.09
32,20200401,Dance Monkey,33,The Kids Are Coming,Tones And I,락 / POP,워너뮤직,Elektra (NEK),2019.08.30
33,20200401,"모든 날, 모든 순간 (Every day, Every Moment)",34,'키스 먼저 할까요?' OST Part. 3 (SBS 월화드라마),폴킴,드라마 / OST,Dreamus,SM ENTERTAINMENT,2018.03.20
34,20200401,안녕,35,호텔 델루나 OST Part.10 (tvN 토일드라마),폴킴,드라마 / OST,Dreamus,냠냠엔터테인먼트,2019.08.12
35,20200401,그대만이,36,그대만이,장덕철,발라드 / 가요,카카오엔터테인먼트,리메즈,2020.04.16
36,20200401,Love poem,37,Love poem,아이유 (IU),락 / 가요,카카오엔터테인먼트,카카오엔터테인먼트,2019.11.18
37,20200401,Remember,38,Remember,WINNER,발라드 / 가요,YG PLUS,(주)YG엔터테인먼트,2020.04.09
38,20200401,Maniac,39,Maniac,Conan Gray,팝 / POP,Universal Music,Republic Records a division of UMG Recordings Inc,2019.10.25
39,20200401,이제 나만 믿어요,40,내일은 미스터트롯 우승자 특전곡,임영웅,트로트 / 가요,카카오엔터테인먼트,TV CHOSUN,2020.04.03
40,20200401,bad guy,41,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,락 / POP,Universal Music,"Darkroom, Interscope Records",2019.03.29
41,20200401,우리 왜 헤어져야 해,42,우리 왜 헤어져야 해,신예영,발라드 / 가요,카카오엔터테인먼트,㈜ 스튜디오 오드리,2019.11.20
42,20200401,Square (2017),43,Every letter I sent you.,백예린 (Yerin Baek),전체 / 가요,Dreamus,블루바이닐,2019.12.10
43,20200401,노래방에서,44,장범준 3집,장범준,락 / 가요,카카오엔터테인먼트,㈜버스커버스커,2019.03.21
44,20200401,"다시 난, 여기",45,사랑의 불시착 OST Part 4 (tvN 토일 드라마),백예린 (Yerin Baek),드라마 / OST,지니뮤직,Stone Music Entertainment,2020.01.12
45,20200401,시든 꽃에 물을 주듯,46,시든 꽃에 물을 주듯,HYNN (박혜원),발라드 / 가요,카카오엔터테인먼트,㈜엔터테인먼트뉴오더,2019.03.31
46,20200401,조금 취했어 (Prod. by 2soo),47,조금 취했어,임재현,인디 / 가요,카카오엔터테인먼트,"엔에스씨컴퍼니, 디원미디어",2019.09.24
47,20200401,사랑이란 멜로는 없어,48,사랑이란 멜로는 없어,전상근,발라드 / 가요,카카오엔터테인먼트,㈜ 스튜디오 오드리,2019.09.08
48,20200401,Paris In The Rain,49,I met you when I was 18. (the playlist),Lauv,팝 / POP,NHN벅스,뮤직테이블,2018.10.08
49,20200401,Painkiller,50,Painkiller,Ruel,팝 / POP,Sony Music,RCA Records Label,2019.04.30
50,20200401,바빠서 (Feat. 헤이즈),51,바빠서,개코,R&B/소울 / 가요,"지니뮤직, Stone Music Entertainment",아메바컬쳐,2020.02.25
51,20200401,To Die For,52,To Die For,Sam Smith,팝 / POP,Universal Music,Universal Music Operations Limited,2020.02.14
52,20200401,잘 지내고 있는지 궁금해,53,잘 지내고 있는지 궁금해,V.O.S,발라드 / 가요,카카오엔터테인먼트,J-SOUL company,2020.02.09
53,20200401,그대 고운 내사랑,54,슬기로운 의사생활 OST Part 5 (tvN 목요드라마),어반자카파,드라마 / OST,"지니뮤직, Stone Music Entertainment","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment",2020.04.10
54,20200401,주저하는 연인들을 위해,55,전설,잔나비,인디 / 가요,카카오엔터테인먼트,페포니 뮤직,2019.03.13
55,20200401,찐이야,56,내일은 미스터트롯 결승전 베스트,Various Artists,트로트 / 가요,카카오엔터테인먼트,"TV CHOSUN, ㈜쇼플레이",2020.03.13
56,20200401,사랑에 연습이 있었다면 (Prod. by 2soo),57,사랑에 연습이 있었다면,임재현,발라드 / 가요,카카오엔터테인먼트,"엔에스씨컴퍼니, 디원미디어",2018.09.25
57,20200401,사랑이 식었다고 말해도 돼,58,사랑이 식었다고 말해도 돼,먼데이 키즈 (Monday Kiz),발라드 / 가요,카카오엔터테인먼트,먼데이키즈 컴퍼니,2019.05.27
58,20200401,다시 만날까 봐,59,다시 만날까 봐,V.O.S,발라드 / 가요,카카오엔터테인먼트,J-SOUL company,2019.09.01
59,20200401,너를 만나,60,너를 만나,폴킴,발라드 / 가요,카카오엔터테인먼트,뉴런뮤직,2018.10.29
60,20200401,Birthday,61,Birthday,Anne-Marie,팝 / POP,워너뮤직,"Major Tom'S, Asylum",2020.02.07
61,20200401,Comethru,62,"Summer,",Jeremy Zucker,팝 / POP,Universal Music,Republic Records,2018.09.28
62,20200401,포장마차,63,포장마차,황인욱,발라드 / 가요,NHN벅스,하우엔터테인먼트,2019.06.20
63,20200401,Senorita,64,Senorita,Camila Cabello & Shawn Mendes,팝 / POP,Universal Music,"Island Records, a division of UMG Recordings, Inc.",2019.06.21
64,20200401,화려하지 않은 고백,65,슬기로운 의사생활 OST Part 4 (tvN 목요드라마),규현 (KYUHYUN),드라마 / OST,"지니뮤직, Stone Music Entertainment","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment",2020.04.03
65,20200401,사랑의 인사,66,Lovely Sweet Heart,씨야 (SeeYa),전체 / 가요,포이보스,CJ E&M,2007.05.25
66,20200401,기억해줘요 내 모든 날과 그때를,67,호텔 델루나 OST Part.7 (tvN 토일드라마),거미 (Gummy),드라마 / OST,Dreamus,냠냠엔터테인먼트,2019.08.04
67,20200401,사계 (Four Seasons),68,사계 (Four Seasons),태연 (TAEYEON),발라드 / 가요,Dreamus,SM ENTERTAINMENT,2019.03.24
68,20200401,All Falls Down (Feat. Juliander),69,Different World,Alan Walker,일렉트로니카 / POP,Sony Music,MER Recordings,2018.12.14
69,20200401,니 소식,70,니 소식,송하예,발라드 / 가요,㈜다날엔터테인먼트,더하기미디어,2019.05.11
70,20200401,어떤 날엔,71,사랑의 불시착 OST Part 5 (tvN 토일 드라마),김재환,드라마 / OST,지니뮤직,Stone Music Entertainment,2020.01.19
71,20200401,둘만의 세상으로 가,72,사랑의 불시착 OST Part 10 (tvN 토일 드라마),Crush,드라마 / OST,지니뮤직,Stone Music Entertainment,2020.02.09
72,20200401,"아무렇지 않게, 안녕",73,"아무렇지 않게, 안녕",HYNN (박혜원),발라드 / 가요,카카오엔터테인먼트,㈜엔터테인먼트뉴오더,2020.03.31
73,20200401,On My Way,74,On My Way,Alan Walker & Sabrina Carpenter & Farruko,일렉트로니카 / POP,Sony Music,MER Sweden AB,2019.03.21
74,20200401,아마두 (Feat. 우원재 & 김효은 & 넉살 & Huckleberry P),75,Dingo X DAMOIM (Part 2),염따 & 딥플로우 & 팔로알토 (Paloalto) & The Quiett & 사이먼 도미닉,랩/힙합 / 가요,Dreamus,"AOMG, 딩고뮤직, Hi-Lite Records, ILLIONAIRE RECORDS, VMC, YUMDDA",2019.12.03
75,20200401,나의 오랜 연인에게,76,나의 오랜 연인에게,다비치,발라드 / 가요,지니뮤직,WAKEONE,2019.12.03
76,20200401,00:00 (Zero O'Clock),77,MAP OF THE SOUL : 7,방탄소년단,랩/힙합 / 가요,YG PLUS,BIGHIT MUSIC,2020.02.21
77,20200401,Lonely Night,78,슬기로운 의사생활 OST Part 1 (tvN 목요드라마),권진아,드라마 / OST,"지니뮤직, Stone Music Entertainment","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment",2020.03.13
78,20200401,"나만, 봄",79,사춘기집 I 꽃기운,볼빨간사춘기,인디 / 가요,NHN벅스,쇼파르뮤직,2019.04.02
79,20200401,마음이 말하는 행복 (Happiness) (Feat.이라온),80,Red Moon : Happiness,마크툽 (Maktub),인디 / 가요,워너뮤직,(주)MAKTUB Company,2019.12.30
80,20200401,Black Swan,81,MAP OF THE SOUL : 7,방탄소년단,랩/힙합 / 가요,YG PLUS,BIGHIT MUSIC,2020.02.21
81,20200401,있어줘요,82,있어줘요,장덕철,인디 / 가요,카카오엔터테인먼트,리메즈,2019.10.09
82,20200401,"안녕, 오늘의 그대에게",83,"안녕, 오늘의 그대에게",임한별,발라드 / 가요,카카오엔터테인먼트,"플렉스엠, 니즈뮤직",2020.03.26
83,20200401,살짝 설렜어 (Nonstop),84,NONSTOP,오마이걸 (OH MY GIRL),댄스 / 가요,Sony Music,WM엔터테인먼트,2020.04.27
84,20200401,벚꽃 엔딩,85,버스커 버스커 1집,버스커 버스커 (Busker Busker),락 / 가요,지니뮤직,Stone Music Entertainment,2012.03.29
85,20200401,새 사랑,86,새 사랑,송하예,발라드 / 가요,㈜다날엔터테인먼트,더하기미디어,2019.10.12
86,20200401,빌었어,87,Boyhood,창모 (CHANGMO),랩/힙합 / 가요,"지니뮤직, Stone Music Entertainment",Ambition Musik,2019.11.29
87,20200401,그때가 좋았어,88,그때가 좋았어,케이시 (Kassy),발라드 / 가요,카카오엔터테인먼트,넥스타 엔터테인먼트,2018.12.31
88,20200401,막걸리 한잔,89,내일은 미스터트롯 데스매치 PART1,Various Artists,트로트 / 가요,카카오엔터테인먼트,"TV CHOSUN, ㈜쇼플레이",2020.01.30
89,20200401,워커홀릭,90,Two Five,볼빨간사춘기,인디 / 가요,NHN벅스,쇼파르뮤직,2019.09.10
90,20200401,새로고침 (Feat. 강민경 of 다비치),91,새로고침,박경,랩/힙합 / 가요,Sony Music,세븐시즌스,2020.03.18
91,20200401,그대라는 시,92,호텔 델루나 OST Part.3 (tvN 토일드라마),태연 (TAEYEON),드라마 / OST,Dreamus,냠냠엔터테인먼트,2019.07.21
92,20200401,ROXANNE,93,ROXANNE,Arizona Zervas,랩/힙합 / POP,Sony Music,Arizona Zervas,2019.11.14
93,20200401,너에게 못했던 내 마지막 말은,94,너에게 못했던 내 마지막 말은,다비치,발라드 / 가요,지니뮤직,WAKEONE,2019.05.17
94,20200401,Way Back Home,95,Take,숀 (SHAUN),일렉트로니카 / 가요,워너뮤직,디씨톰엔터테인먼트,2018.06.27
95,20200401,밤편지,96,밤편지,아이유 (IU),발라드 / 가요,카카오엔터테인먼트,"카카오엔터테인먼트, ㈜페이브엔터테인먼트",2017.03.24
96,20200401,친구,97,MAP OF THE SOUL : 7,방탄소년단,랩/힙합 / 가요,YG PLUS,BIGHIT MUSIC,2020.02.21
97,20200401,"다시는 사랑하지 않고, 이별에 아파하기 싫어",98,"다시는 사랑하지 않고, 이별에 아파하기 싫어",백지영,발라드 / 가요,카카오엔터테인먼트,㈜ 스튜디오 오드리,2019.12.22
98,20200401,펭수로 하겠습니다,99,빌보드 프로젝트 Vol.1,펭수 & 타이거JK & 비지 (Bizzy) & 비비 (BIBI),랩/힙합 / 가요,지니뮤직,EBS,2020.04.21
99,20200401,술이 문제야,100,술이 문제야,장혜진 & 윤민수(바이브),발라드 / 가요,카카오엔터테인먼트,젤리피쉬 엔터테인먼트,2019.06.18
100,20200401,먹구름,101,UNSTABLE MINDSET,윤하 (YOUNHA),락 / 가요,카카오엔터테인먼트,C9엔터테인먼트(얼라이브),2020.01.06
101,20200401,솔직히 지친다,102,솔직히 지친다.newwav,청하,발라드 / 가요,"지니뮤직, Stone Music Entertainment",MNH Entertainment,2020.02.29
102,20200401,Stay Tonight,103,Stay Tonight,청하,댄스 / 가요,"지니뮤직, Stone Music Entertainment",MNH Entertainment,2020.04.27
103,20200401,Shape Of You,104,÷ (Deluxe),Ed Sheeran,팝 / POP,워너뮤직,Atlantic Records UK,2017.03.03
104,20200401,넘쳐흘러,105,Circular,엠씨더맥스 (M.C the MAX),발라드 / 가요,카카오엔터테인먼트,325 이엔씨,2019.01.02
105,20200401,나쁜 놈,106,Off The Record,벤,발라드 / 가요,지니뮤직,메이저나인,2020.04.26
106,20200401,여행,107,Red Diary Page.2,볼빨간사춘기,인디 / 가요,NHN벅스,쇼파르뮤직,2018.05.24
107,20200401,옥탑방 (Rooftop),108,FLY HIGH PROJECT #2 '옥탑방',엔플라잉 (N.Flying),락 / 가요,카카오엔터테인먼트,FNC엔터테인먼트,2019.01.02
108,20200401,The Ocean (Feat. Shy Martin),109,The Ocean,Mike Perry,일렉트로니카 / POP,Sony Music,DF Records,2016.04.15
109,20200401,헤어진 우리가 지켜야 할 것들,110,헤어진 우리가 지켜야 할 것들,김나영 & 양다일,발라드 / 가요,카카오엔터테인먼트,"네버랜드엔터테인먼트, 브랜뉴뮤직",2019.12.01
110,20200401,인기 (Feat. 송가인 & 챈슬러),111,CHANNEL 8,MC몽,랩/힙합 / 가요,Dreamus,(주)밀리언마켓,2019.10.25
111,20200401,비,112,비,폴킴,R&B/소울 / 가요,카카오엔터테인먼트,뉴런뮤직,2016.06.21
112,20200401,Sweet Night,113,이태원 클라쓰 OST Part.12 (JTBC 금토드라마),V,드라마 / OST,주식회사 블렌딩,㈜블렌딩,2020.03.13
113,20200401,Believer,114,Believer,Imagine Dragons,락 / POP,Universal Music,"KIDinaKORNER, Interscope Records",2017.02.01
114,20200401,버릇처럼 셋을 센다,115,버릇처럼 셋을 센다,KCM,발라드 / 가요,워너뮤직,"얼반웍스, 트리플H",2020.01.24
115,20200401,너를 사랑하고 있어,116,낭만닥터 김사부 2 OST Part.1 (SBS 월화드라마),백현 (BAEKHYUN),드라마 / OST,카카오엔터테인먼트,냠냠엔터테인먼트,2020.01.07
116,20200401,안녕,117,안녕,김재환,발라드 / 가요,"지니뮤직, Stone Music Entertainment",스윙엔터테인먼트,2020.02.02
117,20200401,봄날,118,YOU NEVER WALK ALONE,방탄소년단,댄스 / 가요,YG PLUS,BIGHIT MUSIC,2017.02.13
118,20200401,YOUTH,119,Blue Neighbourhood (Deluxe Edition),Troye Sivan,팝 / POP,Universal Music,Universal Music Australia Pty Ltd.,2016.01.23
119,20200401,달라달라,120,IT'z Different,ITZY (있지),댄스 / 가요,Dreamus,(주)JYP엔터테인먼트,2019.02.12
120,20200401,어느 60대 노부부이야기,121,내일은 미스터트롯 트롯 에이드 베스트,Various Artists,트로트 / 가요,카카오엔터테인먼트,"TV CHOSUN, ㈜쇼플레이",2020.02.21
121,20200401,Filter,122,MAP OF THE SOUL : 7,방탄소년단,랩/힙합 / 가요,YG PLUS,BIGHIT MUSIC,2020.02.21
122,20200401,불티 (Spark),123,Purpose - The 2nd Album,태연 (TAEYEON),댄스 / 가요,Dreamus,SM ENTERTAINMENT,2019.10.28
123,20200401,사계 (하루살이),124,Circular,엠씨더맥스 (M.C the MAX),발라드 / 가요,카카오엔터테인먼트,325 이엔씨,2019.01.02
124,20200401,미친 소리,125,미친 소리,이예준,인디 / 가요,Dreamus,뮤니콘,2020.01.12
125,20200401,니가 왜 거기서 나와 (Narr. 고은아),126,니가 왜 거기서 나와,영탁,트로트 / 가요,카카오엔터테인먼트,(주)밀라그로,2018.10.21
126,20200401,7 rings,127,7 rings,Ariana Grande,팝 / POP,Universal Music,Republic Records a division of UMG Recordings Inc,2019.01.18
127,20200401,뱉어 (Spit it out),128,SPIT IT OUT,솔라 (마마무),댄스 / 가요,카카오엔터테인먼트,(주)RBW,2020.04.23
128,20200401,Moon,129,MAP OF THE SOUL : 7,방탄소년단,랩/힙합 / 가요,YG PLUS,BIGHIT MUSIC,2020.02.21
129,20200401,가을밤 떠난 너,130,Rewind,케이시 (Kassy),발라드 / 가요,카카오엔터테인먼트,넥스타 엔터테인먼트,2019.09.05
130,20200401,바램,131,내일은 미스터트롯 예선곡 베스트,Various Artists,트로트 / 가요,카카오엔터테인먼트,"TV CHOSUN, ㈜쇼플레이",2020.01.17
131,20200401,Feel Special,132,Feel Special,TWICE (트와이스),댄스 / 가요,Dreamus,(주)JYP엔터테인먼트,2019.09.23
132,20200401,삐삐,133,삐삐,아이유 (IU),R&B/소울 / 가요,카카오엔터테인먼트,카카오엔터테인먼트,2018.10.10
133,20200401,시청 앞 지하철 역에서,134,슬기로운 의사생활 OST Part 6 (tvN 목요드라마),곽진언,드라마 / OST,"지니뮤직, Stone Music Entertainment","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment",2020.04.17
134,20200401,Nerdy Love (Feat. 백예린),135,Nerdy Love,pH-1,랩/힙합 / 가요,"지니뮤직, Stone Music Entertainment",H1GHR MUSIC,2020.01.09
135,20200401,시간의 바깥,136,Love poem,아이유 (IU),락 / 가요,카카오엔터테인먼트,카카오엔터테인먼트,2019.11.18
136,20200401,Faded,137,Faded,Alan Walker,일렉트로니카 / POP,Sony Music,MER Recordings,2015.12.04
137,20200401,12 : 45 (Stripped),138,12 : 45 (Stripped),Etham,팝 / POP,Universal Music,Closer Recordings Limited,2018.10.26
138,20200401,나의 어깨에 기대어요,139,호텔 델루나 OST Part.2 (tvN 토일드라마),10CM,드라마 / OST,Dreamus,냠냠엔터테인먼트,2019.07.20
139,20200401,솔직하게 말해서 나,140,솔직하게 말해서 나,김나영,발라드 / 가요,카카오엔터테인먼트,네버랜드엔터테인먼트,2019.06.09
140,20200401,첫눈처럼 너에게 가겠다,141,도깨비 OST Part 9 (tvN 금토드라마),에일리 (AILEE),드라마 / OST,"지니뮤직, Stone Music Entertainment","Stone Music Entertainment, 화앤담픽쳐스",2017.01.07
141,20200401,"thank u, next",142,"thank u, next",Ariana Grande,팝 / POP,Universal Music,Republic Records a division of UMG Recordings Inc,2018.11.04
142,20200401,진또배기,143,내일은 미스터트롯 예선곡 베스트,Various Artists,트로트 / 가요,카카오엔터테인먼트,"TV CHOSUN, ㈜쇼플레이",2020.01.17
143,20200401,꿈속에 너 (Feat. 전상근),144,두 번째 이야기,에이치코드 (H:CODE),발라드 / 가요,퍼플파인 엔터테인먼트,H PERFORMANCE,2016.03.30
144,20200401,FANCY,145,FANCY YOU,TWICE (트와이스),댄스 / 가요,Dreamus,(주)JYP엔터테인먼트,2019.04.22
145,20200401,19 BAND,146,BAND,창모 & Hash Swan & ASH ISLAND & 김효은,랩/힙합 / 가요,"지니뮤직, Stone Music Entertainment",Ambition Musik,2019.06.08
146,20200401,벗,147,벗,닐로 (Nilo),발라드 / 가요,Universal Music,리메즈,2019.08.26
147,20200401,미친 사랑의 노래,148,See You Again,씨야 (SeeYa),발라드 / 가요,카카오엔터테인먼트,코어컨텐츠미디어,2011.01.21
148,20200401,One Call Away,149,Nine Track Mind (Deluxe Edition),Charlie Puth,팝 / POP,워너뮤직,Artist Partner,2016.11.11
149,20200401,Attention,150,Voicenotes,Charlie Puth,팝 / POP,워너뮤직,Artist Partners,2018.05.11
150,20200401,허전해,151,"정규 2집 '마음, 하나'",폴킴,R&B/소울 / 가요,카카오엔터테인먼트,뉴런뮤직,2019.10.07
151,20200401,오늘 밤에,152,Lots of Love,홍진영,트로트 / 가요,카카오엔터테인먼트,뮤직K,2019.03.08
152,20200401,이별주,153,이별주,황인욱,발라드 / 가요,NHN벅스,하우엔터테인먼트,2019.11.01
153,20200401,FRIENDS,154,Speak Your Mind (Deluxe),Anne-Marie,팝 / POP,워너뮤직,Atlantic Records UK,2018.08.03
154,20200401,Know Me Too Well,155,Know Me Too Well,New Hope Club & Danna Paola,팝 / POP,Universal Music,Universal Music Operations Limited,2019.10.04
155,20200401,시차,156,MAP OF THE SOUL : 7,방탄소년단,랩/힙합 / 가요,YG PLUS,BIGHIT MUSIC,2020.02.21
156,20200401,내 생에 아름다운,157,뷰티 인사이드 OST Part.4 (JTBC 월화드라마),케이윌 (K.Will),드라마 / OST,뮤직앤뉴,"뮤직앤뉴, 스튜디오앤뉴",2018.10.23
157,20200401,선물,158,Moonlight,멜로망스 (MeloMance),인디 / 가요,카카오엔터테인먼트,"민트페이퍼, 광합성",2017.07.10
158,20200401,헤어지자 (Prod. by 정키 (Jung Key)),159,soar,휘인 (Whee In),발라드 / 가요,카카오엔터테인먼트,(주)RBW,2019.09.04
159,20200401,벌써 12시,160,벌써 12시,청하,댄스 / 가요,"지니뮤직, Stone Music Entertainment",MNH Entertainment,2019.01.02
160,20200401,이 번호로 전화해줘,161,이 번호로 전화해줘,바이브,발라드 / 가요,지니뮤직,메이저나인,2019.11.13
161,20200401,차가워진 이 바람엔 우리가 써있어 (Bad Love),162,차가워진 이 바람엔 우리가 써있어 (Bad Love),HYNN (박혜원),발라드 / 가요,카카오엔터테인먼트,㈜엔터테인먼트뉴오더,2019.11.12
162,20200401,Chandelier,163,1000 Forms Of Fear,Sia,팝 / POP,Sony Music,"Monkey Puzzle Records, RCA Records",2014.07.07
163,20200401,Refresh,164,FOR THE LOVE OF 대한민국,지코 (ZICO) & 강다니엘,댄스 / 가요,카카오엔터테인먼트,스타쉽 엔터테인먼트,2020.04.23
164,20200401,Into the Unknown,165,Frozen 2 (겨울왕국 2 OST),Various Artists,애니메이션/게임 / OST,Universal Music,Walt Disney Records,2019.11.16
165,20200401,사랑은 꽃잎처럼,166,Birth flower,홍진영,트로트 / 가요,"지니뮤직, Stone Music Entertainment",아이엠에이치엔터테인먼트,2020.04.01
166,20200401,내가 많이 사랑해요,167,달빛조각사 웹툰 OST Part.1,이승철,전체 / OST,카카오엔터테인먼트,카카오페이지,2020.01.20
167,20200401,이 노랜 꽤 오래된 거야 (A song from the past),168,이 노랜 꽤 오래된 거야 (A song from the past),솔라 (마마무) & 케이시 (Kassy),발라드 / 가요,카카오엔터테인먼트,"㈜RBW, 넥스타엔터테인먼트",2020.01.16
168,20200401,Speechless (Full),169,Aladdin (Original Motion Picture Soundtrack),Various Artists,해외영화 / OST,Universal Music,Walt Disney Records,2019.05.22
169,20200401,헤어져줘서 고마워,170,헤어져줘서 고마워,벤,발라드 / 가요,지니뮤직,메이저나인,2019.07.03
170,20200401,PAY DAY (Prod. by GRAY),171,PAY DAY with KozyPop,창모 (CHANGMO) & ASH ISLAND & 정기고,랩/힙합 / 가요,Universal Music,"Link6 Inc., 앰비션뮤직",2020.02.27
171,20200401,당신과는 천천히,172,장범준 3집,장범준,락 / 가요,카카오엔터테인먼트,㈜버스커버스커,2019.03.21
172,20200401,We are Bulletproof : the Eternal,173,MAP OF THE SOUL : 7,방탄소년단,랩/힙합 / 가요,YG PLUS,BIGHIT MUSIC,2020.02.21
173,20200401,지나오다,174,About You,닐로 (Nilo),발라드 / 가요,주식회사 루미넌트엔터테인먼트,닐로 컴퍼니,2017.10.31
174,20200401,Inner Child,175,MAP OF THE SOUL : 7,방탄소년단,랩/힙합 / 가요,YG PLUS,BIGHIT MUSIC,2020.02.21
175,20200401,LION,176,퀸덤 ＜FINAL 컴백 싱글＞,Various Artists,전체 / 가요,지니뮤직,Stone Music Entertainment,2019.10.25
176,20200401,Something Just Like This,177,Memories...Do Not Open,The Chainsmokers,팝 / POP,Sony Music,"Disruptor Records, Columbia Records",2017.04.07
