,chart,title,rank,album,artist,genre,publisher,agency,date
0,20201201,VVS (Feat. JUSTHIS) (Prod. by GroovyRoom),1,쇼미더머니 9 Episode 1,Various Artists,랩/힙합 / 가요,지니뮤직,Stone Music Entertainment,2020.11.21
1,20201201,Dynamite,2,Dynamite (DayTime Ver.),방탄소년단,댄스 / 가요,YG PLUS,BIGHIT MUSIC,2020.08.21
2,20201201,밤하늘의 별을 (2020),3,밤하늘의 별을 (2020),경서,인디 / 가요,카카오엔터테인먼트,꿈의 엔진,2020.11.14
3,20201201,내일이 오면 (Feat. 기리보이 & BIG Naughty (서동현)),4,쇼미더머니 9 Episode 3,Various Artists,랩/힙합 / 가요,지니뮤직,Stone Music Entertainment,2020.12.05
4,20201201,Life Goes On,5,BE,방탄소년단,랩/힙합 / 가요,YG PLUS,BIGHIT MUSIC,2020.11.20
5,20201201,잠이 오질 않네요,6,잠이 오질 않네요,장범준,발라드 / 가요,카카오엔터테인먼트,㈜버스커버스커,2020.10.24
6,20201201,혼술하고 싶은 밤,7,혼술하고 싶은 밤,벤,발라드 / 가요,지니뮤직,메이저나인,2020.12.02
7,20201201,힘든 건 사랑이 아니다,8,힘든 건 사랑이 아니다,임창정,발라드 / 가요,㈜인터파크,㈜예스아이엠엔터테인먼트,2020.10.19
8,20201201,Achoo (Feat. pH-1 & HAON) (Prod. by GroovyRoom),9,쇼미더머니 9 Episode 3,Various Artists,랩/힙합 / 가요,지니뮤직,Stone Music Entertainment,2020.12.05
9,20201201,Santa Tell Me,10,Santa Tell Me,Ariana Grande,팝 / POP,Universal Music,,2014.11.25
10,20201201,Lovesick Girls,11,THE ALBUM,BLACKPINK,댄스 / 가요,YG PLUS,(주)YG엔터테인먼트,2020.10.02
11,20201201,What Do I Call You,12,What Do I Call You - The 4th Mini Album,태연 (TAEYEON),R&B/소울 / 가요,Dreamus,SM ENTERTAINMENT,2020.12.15
12,20201201,All I Want for Christmas Is You,13,Merry Christmas (Deluxe Anniversary Edition),Mariah Carey,팝 / POP,Sony Music,Columbia/Legacy,2019.11.01
13,20201201,취기를 빌려 (취향저격 그녀 X 산들),14,취기를 빌려 (취향저격 그녀 X 산들),산들,인디 / 가요,카카오엔터테인먼트,TOON STUDIO,2020.07.20
14,20201201,Savage Love (Laxed - Siren Beat) (BTS Remix),15,Savage Love (Laxed - Siren Beat) (BTS Remix),Jawsh 685 & Jason Derulo & 방탄소년단,팝 / POP,Sony Music,Columbia,2020.10.02
15,20201201,악역 (Feat. 이하이 & 사이먼 도미닉) (Prod. by 코드 쿤스트),16,쇼미더머니 9 Semi Final,Various Artists,랩/힙합 / 가요,지니뮤직,Stone Music Entertainment,2020.12.12
16,20201201,Freak (Prod. by Slom),17,쇼미더머니 9 Episode 1,Various Artists,랩/힙합 / 가요,지니뮤직,Stone Music Entertainment,2020.11.21
17,20201201,Hate you,18,tellusboutyourself,백예린 (Yerin Baek),R&B/소울 / 가요,Dreamus,블루바이닐,2020.12.10
18,20201201,뿌리 (Feat. JUSTHIS) (Prod. by GroovyRoom),19,쇼미더머니 9 Episode 3,Various Artists,랩/힙합 / 가요,지니뮤직,Stone Music Entertainment,2020.12.05
19,20201201,For You (Feat. Crush),20,For You,이하이,R&B/소울 / 가요,"지니뮤직, Stone Music Entertainment",AOMG,2020.12.16
20,20201201,오래된 노래,21,오래된 노래,Standing Egg (스탠딩 에그),발라드 / 가요,카카오엔터테인먼트,본(born),2012.09.04
21,20201201,뻔한남자,22,뻔한남자,이승기,발라드 / 가요,카카오엔터테인먼트,(주)후크엔터테인먼트,2020.11.15
22,20201201,Snowman,23,Everyday Is Christmas (Deluxe Edition),Sia,팝 / POP,워너뮤직,"Monkey Puzzle, Atlantic",2017.11.17
23,20201201,가을밤에 든 생각,24,잔나비 소곡집 l,잔나비,인디 / 가요,카카오엔터테인먼트,페포니 뮤직,2020.11.06
24,20201201,딩가딩가 (Dingga),25,딩가딩가 (Dingga),마마무(Mamamoo),댄스 / 가요,카카오엔터테인먼트,(주)RBW,2020.10.20
25,20201201,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,26,멜로가 체질 OST Part 3 (JTBC 금토 드라마),장범준,드라마 / OST,"지니뮤직, Stone Music Entertainment","Stone Music Entertainment, 삼화네트웍스",2019.08.23
26,20201201,내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),27,내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),규현 (KYUHYUN),발라드 / 가요,카카오엔터테인먼트,"TOON STUDIO, 느을",2020.08.23
27,20201201,ON AIR (Feat. 로꼬 & 박재범 & GRAY),28,쇼미더머니 9 Final,Various Artists,랩/힙합 / 가요,지니뮤직,Stone Music Entertainment,2020.12.19
28,20201201,에잇 (Prod. & Feat. SUGA of BTS),29,에잇,아이유 (IU),락 / 가요,카카오엔터테인먼트,EDAM엔터테인먼트,2020.05.06
29,20201201,미리 메리 크리스마스 (Feat. 천둥 of MBLAQ),30,REAL,아이유 (IU),전체 / 가요,카카오엔터테인먼트,카카오엔터테인먼트,2010.12.09
30,20201201,어김없이 이 거리에,31,어김없이 이 거리에,정승환,발라드 / 가요,카카오엔터테인먼트,안테나,2020.12.08
31,20201201,한잔이면 지워질까,32,한잔이면 지워질까,황인욱,발라드 / 가요,NHN벅스,하우엔터테인먼트,2020.12.15
32,20201201,밤하늘의 저 별처럼,33,밤하늘의 저 별처럼 (브람스를 좋아하세요? OST 스페셜 트랙) (SBS 월화드라마),헤이즈 (Heize) & 펀치 (Punch),드라마 / OST,카카오엔터테인먼트,냠냠엔터테인먼트,2020.09.27
33,20201201,DON'T TOUCH ME,34,DON'T TOUCH ME,환불원정대,댄스 / 가요,NHN벅스,신박기획,2020.10.10
34,20201201,When We Disco (Duet With 선미),35,When We Disco,박진영,댄스 / 가요,Dreamus,(주)JYP엔터테인먼트,2020.08.12
35,20201201,Panorama,36,One-reeler / Act IV,IZ*ONE (아이즈원),댄스 / 가요,"지니뮤직, Stone Music Entertainment","오프더레코드엔터테인먼트, 스윙엔터테인먼트",2020.12.07
36,20201201,I CAN'T STOP ME,37,Eyes wide open,TWICE (트와이스),댄스 / 가요,Dreamus,(주)JYP엔터테인먼트,2020.10.26
37,20201201,잘할게,38,The Project,이승기,발라드 / 가요,카카오엔터테인먼트,(주)후크엔터테인먼트,2020.12.10
38,20201201,Blueming,39,Love poem,아이유 (IU),락 / 가요,카카오엔터테인먼트,카카오엔터테인먼트,2019.11.18
39,20201201,Bad Boy,40,Bad Boy,청하 & Christopher,팝 / POP,워너뮤직,Parlophone Denmark,2020.09.23
40,20201201,적외선 카메라,41,쇼미더머니 9 Episode 3,Various Artists,랩/힙합 / 가요,지니뮤직,Stone Music Entertainment,2020.12.05
41,20201201,"모든 날, 모든 순간 (Every day, Every Moment)",42,'키스 먼저 할까요?' OST Part. 3 (SBS 월화드라마),폴킴,드라마 / OST,Dreamus,SM ENTERTAINMENT,2018.03.20
42,20201201,너도 아는,43,너도 아는,폴킴,발라드 / 가요,카카오엔터테인먼트,뉴런뮤직,2020.10.27
43,20201201,한 번에 알아본 사랑 (바른연애 길잡이 X 양요섭),44,한 번에 알아본 사랑 (바른연애 길잡이 X 양요섭),양요섭,발라드 / 가요,카카오엔터테인먼트,"TOON STUDIO, 느을",2020.12.03
44,20201201,이제 나만 믿어요,45,내일은 미스터트롯 우승자 특전곡,임영웅,트로트 / 가요,카카오엔터테인먼트,TV CHOSUN,2020.04.03
45,20201201,CREDIT (Feat. 염따 & 기리보이 & Zion.T),46,쇼미더머니 9 Final,Various Artists,랩/힙합 / 가요,지니뮤직,Stone Music Entertainment,2020.12.19
46,20201201,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",47,항해,AKMU (악뮤),락 / 가요,YG PLUS,(주)YG엔터테인먼트,2019.09.25
47,20201201,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),48,MAP OF THE SOUL : PERSONA,방탄소년단,랩/힙합 / 가요,YG PLUS,BIGHIT MUSIC,2019.04.12
48,20201201,서로를 위한 것,49,서로를 위한 것,나얼,발라드 / 가요,카카오엔터테인먼트,"인넥스트트렌드, 롱플레이뮤직",2020.12.21
49,20201201,내 방을 여행하는 법,50,BE,방탄소년단,랩/힙합 / 가요,YG PLUS,BIGHIT MUSIC,2020.11.20
