,chart,title,rank,album,artist,genre,publisher,agency,date
0,20190801,기억해줘요 내 모든 날과 그때를,1,호텔 델루나 OST Part.7 (tvN 토일드라마),거미 (Gummy),드라마 / OST,Dreamus,냠냠엔터테인먼트,2019.08.04
1,20190801,그대라는 시,2,호텔 델루나 OST Part.3 (tvN 토일드라마),태연 (TAEYEON),드라마 / OST,Dreamus,냠냠엔터테인먼트,2019.07.21
2,20190801,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),3,Red Moon : To You My Light,마크툽 (Maktub),인디 / 가요,워너뮤직,(주)MAKTUB Company,2019.06.09
3,20190801,술이 문제야,4,술이 문제야,장혜진 & 윤민수(바이브),발라드 / 가요,카카오엔터테인먼트,젤리피쉬 엔터테인먼트,2019.06.18
4,20190801,안녕,5,호텔 델루나 OST Part.10 (tvN 토일드라마),폴킴,드라마 / OST,Dreamus,냠냠엔터테인먼트,2019.08.12
5,20190801,니 소식,6,니 소식,송하예,발라드 / 가요,㈜다날엔터테인먼트,더하기미디어,2019.05.11
6,20190801,2002,7,Speak Your Mind (Deluxe),Anne-Marie,팝 / POP,워너뮤직,Atlantic Records UK,2018.08.03
7,20190801,포장마차,8,포장마차,황인욱,발라드 / 가요,NHN벅스,하우엔터테인먼트,2019.06.20
8,20190801,ICY,9,IT'z ICY,ITZY (있지),댄스 / 가요,Dreamus,(주)JYP엔터테인먼트,2019.07.29
9,20190801,헤어져줘서 고마워,10,헤어져줘서 고마워,벤,발라드 / 가요,지니뮤직,메이저나인,2019.07.03
10,20190801,그 끝에 그대,11,호텔 델루나 OST Part.6 (tvN 토일드라마),청하,드라마 / OST,Dreamus,냠냠엔터테인먼트,2019.08.03
11,20190801,사랑에 연습이 있었다면 (Prod. by 2soo),12,사랑에 연습이 있었다면,임재현,발라드 / 가요,카카오엔터테인먼트,"엔에스씨컴퍼니, 디원미디어",2018.09.25
12,20190801,내 목소리 들리니,13,호텔 델루나 OST Part.9 (tvN 토일드라마),벤,드라마 / OST,Dreamus,냠냠엔터테인먼트,2019.08.11
13,20190801,Speechless (Full),14,Aladdin (Original Motion Picture Soundtrack),Various Artists,해외영화 / OST,Universal Music,Walt Disney Records,2019.05.22
14,20190801,bad guy,15,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,락 / POP,Universal Music,"Darkroom, Interscope Records",2019.03.29
15,20190801,내 맘을 볼 수 있나요,16,호텔 델루나 OST Part.5 (tvN 토일드라마),헤이즈 (Heize),드라마 / OST,Dreamus,냠냠엔터테인먼트,2019.07.28
16,20190801,Done For Me,17,호텔 델루나 OST Part.12 (tvN 토일드라마),펀치 (Punch),드라마 / OST,Dreamus,냠냠엔터테인먼트,2019.08.18
17,20190801,Snapping,18,Flourishing,청하,댄스 / 가요,"지니뮤직, Stone Music Entertainment",MNH Entertainment,2019.06.24
18,20190801,솔직하게 말해서 나,19,솔직하게 말해서 나,김나영,발라드 / 가요,카카오엔터테인먼트,네버랜드엔터테인먼트,2019.06.09
19,20190801,나의 어깨에 기대어요,20,호텔 델루나 OST Part.2 (tvN 토일드라마),10CM,드라마 / OST,Dreamus,냠냠엔터테인먼트,2019.07.20
20,20190801,시든 꽃에 물을 주듯,21,시든 꽃에 물을 주듯,HYNN (박혜원),발라드 / 가요,카카오엔터테인먼트,㈜엔터테인먼트뉴오더,2019.03.31
21,20190801,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),22,MAP OF THE SOUL : PERSONA,방탄소년단,랩/힙합 / 가요,YG PLUS,BIGHIT MUSIC,2019.04.12
22,20190801,인사,23,인사,멜로망스 (MeloMance),발라드 / 가요,카카오엔터테인먼트,"민트페이퍼, 광합성",2019.07.09
23,20190801,조금 더 외로워지겠지,24,검색어를 입력하세요 WWW OST Part 7 (tvN 수목드라마),김나영,드라마 / OST,"지니뮤직, Stone Music Entertainment",Stone Music Entertainment,2019.07.18
24,20190801,방에 모기가 있어 (Do You Think Of Me?),25,방에 모기가 있어 (4.4),10CM,인디 / 가요,카카오엔터테인먼트,매직스트로베리사운드,2019.08.06
25,20190801,사랑이 식었다고 말해도 돼,26,사랑이 식었다고 말해도 돼,먼데이 키즈 (Monday Kiz),발라드 / 가요,카카오엔터테인먼트,먼데이키즈 컴퍼니,2019.05.27
26,20190801,너에게 못했던 내 마지막 말은,27,너에게 못했던 내 마지막 말은,다비치,발라드 / 가요,지니뮤직,WAKEONE,2019.05.17
27,20190801,Senorita,28,Senorita,Camila Cabello & Shawn Mendes,팝 / POP,Universal Music,"Island Records, a division of UMG Recordings, Inc.",2019.06.21
28,20190801,Another Day,29,호텔 델루나 OST Part.1 (tvN 토일드라마),먼데이 키즈 (Monday Kiz) & 펀치 (Punch),드라마 / OST,Dreamus,냠냠엔터테인먼트,2019.07.14
29,20190801,비가 내리는 날에는,30,STABLE MINDSET,윤하 (YOUNHA),발라드 / 가요,카카오엔터테인먼트,C9엔터테인먼트(얼라이브),2019.07.02
30,20190801,"모든 날, 모든 순간 (Every day, Every Moment)",31,'키스 먼저 할까요?' OST Part. 3 (SBS 월화드라마),폴킴,드라마 / OST,Dreamus,SM ENTERTAINMENT,2018.03.20
31,20190801,We don't talk together (Feat. 기리보이) (Prod. by SUGA),32,We don't talk together,헤이즈 (Heize),R&B/소울 / 가요,지니뮤직,"Stone Music Entertainment, Studio blu",2019.07.07
32,20190801,사계 (Four Seasons),33,사계 (Four Seasons),태연 (TAEYEON),발라드 / 가요,Dreamus,SM ENTERTAINMENT,2019.03.24
33,20190801,노래방에서,34,장범준 3집,장범준,락 / 가요,카카오엔터테인먼트,㈜버스커버스커,2019.03.21
34,20190801,Say Goodbye,35,호텔 델루나 OST Part.11 (tvN 토일드라마),송하예,드라마 / OST,Dreamus,냠냠엔터테인먼트,2019.08.17
35,20190801,그때가 좋았어,36,그때가 좋았어,케이시 (Kassy),발라드 / 가요,카카오엔터테인먼트,넥스타 엔터테인먼트,2018.12.31
36,20190801,19 BAND,37,BAND,창모 & Hash Swan & ASH ISLAND & 김효은,랩/힙합 / 가요,"지니뮤직, Stone Music Entertainment",Ambition Musik,2019.06.08
37,20190801,FANCY,38,FANCY YOU,TWICE (트와이스),댄스 / 가요,Dreamus,(주)JYP엔터테인먼트,2019.04.22
38,20190801,달라달라,39,IT'z Different,ITZY (있지),댄스 / 가요,Dreamus,(주)JYP엔터테인먼트,2019.02.12
39,20190801,헤어질 걸 알아,40,헤어질 걸 알아,폴킴,R&B/소울 / 가요,카카오엔터테인먼트,뉴런뮤직,2019.07.11
40,20190801,너를 만나,41,너를 만나,폴킴,발라드 / 가요,카카오엔터테인먼트,뉴런뮤직,2018.10.29
41,20190801,괜찮아도 괜찮아 (That's okay),42,괜찮아도 괜찮아 (That's okay) - SM STATION,디오 (D.O.),R&B/소울 / 가요,Dreamus,SM ENTERTAINMENT,2019.07.01
42,20190801,음파음파 (Umpah Umpah),43,'The ReVe Festival' Day 2,Red Velvet (레드벨벳),댄스 / 가요,Dreamus,SM ENTERTAINMENT,2019.08.20
43,20190801,Paris In The Rain,44,I met you when I was 18. (the playlist),Lauv,팝 / POP,NHN벅스,뮤직테이블,2018.10.08
44,20190801,A Whole New World,45,Aladdin (Original Motion Picture Soundtrack),Various Artists,해외영화 / OST,Universal Music,Walt Disney Records,2019.05.22
45,20190801,주저하는 연인들을 위해,46,전설,잔나비,인디 / 가요,카카오엔터테인먼트,페포니 뮤직,2019.03.13
46,20190801,옥탑방 (Rooftop),47,FLY HIGH PROJECT #2 '옥탑방',엔플라잉 (N.Flying),락 / 가요,카카오엔터테인먼트,FNC엔터테인먼트,2019.01.02
47,20190801,Way Back Home,48,Take,숀 (SHAUN),일렉트로니카 / 가요,워너뮤직,디씨톰엔터테인먼트,2018.06.27
48,20190801,All Falls Down (Feat. Juliander),49,Different World,Alan Walker,일렉트로니카 / POP,Sony Music,MER Recordings,2018.12.14
49,20190801,내 안부,50,내 안부,이우,발라드 / 가요,카카오엔터테인먼트,케이에이치컴퍼니,2019.07.16
50,20190801,대충 입고 나와,51,대충 입고 나와,우디 (Woody),인디 / 가요,지니뮤직,인디안레이블,2019.05.29
51,20190801,벌써 12시,52,벌써 12시,청하,댄스 / 가요,"지니뮤직, Stone Music Entertainment",MNH Entertainment,2019.01.02
52,20190801,여행,53,Red Diary Page.2,볼빨간사춘기,인디 / 가요,NHN벅스,쇼파르뮤직,2018.05.24
53,20190801,서울 밤 (Feat. 빈지노),54,서울 밤,어반자카파,R&B/소울 / 가요,카카오엔터테인먼트,(주)메이크어스엔터테인먼트,2019.06.13
54,20190801,"나만, 봄",55,사춘기집 I 꽃기운,볼빨간사춘기,인디 / 가요,NHN벅스,쇼파르뮤직,2019.04.02
55,20190801,비오는 날 뭐해,56,비오는 날 뭐해,하은 (포맨),인디 / 가요,지니뮤직,인디안레이블,2019.07.11
56,20190801,아퍼 (Feat. Kid Milli & Lil tachi & 김승민 & NO:EL & C JAMM),57,100년제전문대학,기리보이,랩/힙합 / 가요,카카오엔터테인먼트,린치핀뮤직㈜,2019.06.10
57,20190801,Believer,58,Believer,Imagine Dragons,락 / POP,Universal Music,"KIDinaKORNER, Interscope Records",2017.02.01
58,20190801,사계 (하루살이),59,Circular,엠씨더맥스 (M.C the MAX),발라드 / 가요,카카오엔터테인먼트,325 이엔씨,2019.01.02
59,20190801,Goodbye,60,Goodbye,박효신,발라드 / 가요,카카오엔터테인먼트,(주)글러브엔터테인먼트,2019.05.06
60,20190801,The Ocean (Feat. Shy Martin),61,The Ocean,Mike Perry,일렉트로니카 / POP,Sony Music,DF Records,2016.04.15
61,20190801,FRIENDS,62,Speak Your Mind (Deluxe),Anne-Marie,팝 / POP,워너뮤직,Atlantic Records UK,2018.08.03
62,20190801,너만 너만 너만,63,호텔 델루나 OST Part.4 (tvN 토일드라마),양다일,드라마 / OST,Dreamus,냠냠엔터테인먼트,2019.07.27
63,20190801,비,64,비,폴킴,R&B/소울 / 가요,카카오엔터테인먼트,뉴런뮤직,2016.06.21
64,20190801,넘쳐흘러,65,Circular,엠씨더맥스 (M.C the MAX),발라드 / 가요,카카오엔터테인먼트,325 이엔씨,2019.01.02
65,20190801,사월이 지나면 우리 헤어져요 (Beautiful goodbye),66,"사월, 그리고 꽃 - The 1st Mini Album",첸 (CHEN),발라드 / 가요,Dreamus,SM ENTERTAINMENT,2019.04.01
66,20190801,Shape Of You,67,÷ (Deluxe),Ed Sheeran,팝 / POP,워너뮤직,Atlantic Records UK,2017.03.03
67,20190801,Kill This Love,68,KILL THIS LOVE,BLACKPINK,랩/힙합 / 가요,YG PLUS,(주)YG엔터테인먼트,2019.04.05
68,20190801,오늘 밤에,69,Lots of Love,홍진영,트로트 / 가요,카카오엔터테인먼트,뮤직K,2019.03.08
69,20190801,삐삐,70,삐삐,아이유 (IU),R&B/소울 / 가요,카카오엔터테인먼트,카카오엔터테인먼트,2018.10.10
70,20190801,Dance The Night Away,71,Summer Nights,TWICE (트와이스),댄스 / 가요,Dreamus,(주)JYP엔터테인먼트,2018.07.09
71,20190801,취하고 싶다 (Prod. by 전태익),72,취하고 싶다,황인욱,발라드 / 가요,NHN벅스,678 MUSIC,2017.07.28
72,20190801,별 보러 갈래?,73,사춘기집 I 꽃기운,볼빨간사춘기,인디 / 가요,NHN벅스,쇼파르뮤직,2019.04.02
73,20190801,BUNGEE (Fall in Love),74,OH MY GIRL SUMMER PACKAGE 'FALL IN LOVE',오마이걸 (OH MY GIRL),댄스 / 가요,Sony Music,WM엔터테인먼트,2019.08.05
74,20190801,YOUTH,75,Blue Neighbourhood (Deluxe Edition),Troye Sivan,팝 / POP,Universal Music,Universal Music Australia Pty Ltd.,2016.01.23
75,20190801,벗,76,벗,닐로 (Nilo),발라드 / 가요,Universal Music,리메즈,2019.08.26
76,20190801,열대야 (Fever),77,여자친구 The 7th Mini Album `FEVER SEASON`,여자친구 (GFRIEND),댄스 / 가요,카카오엔터테인먼트,쏘스뮤직,2019.07.01
77,20190801,누구 없소 (NO ONE) (Feat. B.I of iKON),78,24℃,이하이,R&B/소울 / 가요,YG PLUS,(주)YG엔터테인먼트,2019.05.30
78,20190801,밤편지,79,밤편지,아이유 (IU),발라드 / 가요,카카오엔터테인먼트,"카카오엔터테인먼트, ㈜페이브엔터테인먼트",2017.03.24
79,20190801,"thank u, next",80,"thank u, next",Ariana Grande,팝 / POP,Universal Music,Republic Records a division of UMG Recordings Inc,2018.11.04
80,20190801,Uh-Oh,81,Uh-Oh,(여자)아이들,랩/힙합 / 가요,카카오엔터테인먼트,큐브 엔터테인먼트,2019.06.26
81,20190801,당신과는 천천히,82,장범준 3집,장범준,락 / 가요,카카오엔터테인먼트,㈜버스커버스커,2019.03.21
82,20190801,7 rings,83,7 rings,Ariana Grande,팝 / POP,Universal Music,Republic Records a division of UMG Recordings Inc,2019.01.18
83,20190801,봄날,84,YOU NEVER WALK ALONE,방탄소년단,댄스 / 가요,YG PLUS,BIGHIT MUSIC,2017.02.13
84,20190801,Comethru,85,"Summer,",Jeremy Zucker,팝 / POP,Universal Music,Republic Records,2018.09.28
85,20190801,180도,86,180˚,벤,발라드 / 가요,지니뮤직,메이저나인,2018.12.07
86,20190801,지나오다,87,About You,닐로 (Nilo),발라드 / 가요,주식회사 루미넌트엔터테인먼트,닐로 컴퍼니,2017.10.31
87,20190801,짐살라빔 (Zimzalabim),88,'The ReVe Festival' Day 1,Red Velvet (레드벨벳),댄스 / 가요,Dreamus,SM ENTERTAINMENT,2019.06.19
88,20190801,열애중,89,RECIPE,벤,발라드 / 가요,지니뮤직,메이저나인,2018.05.08
89,20190801,이 노래가 클럽에서 나온다면,90,이 노래가 클럽에서 나온다면,우디 (Woody),인디 / 가요,지니뮤직,인디안레이블,2019.01.23
90,20190801,BIRTHDAY,91,BIRTHDAY,전소미,댄스 / 가요,YG PLUS,THE BLACK LABEL,2019.06.13
91,20190801,YES or YES,92,YES or YES,TWICE (트와이스),댄스 / 가요,Dreamus,(주)JYP엔터테인먼트,2018.11.05
92,20190801,이별하러 가는 길,93,이별하러 가는 길,임한별,발라드 / 가요,카카오엔터테인먼트,모스트웍스,2018.09.13
93,20190801,내 생에 아름다운,94,뷰티 인사이드 OST Part.4 (JTBC 월화드라마),케이윌 (K.Will),드라마 / OST,뮤직앤뉴,"뮤직앤뉴, 스튜디오앤뉴",2018.10.23
94,20190801,IDOL,95,LOVE YOURSELF 結 'Answer',방탄소년단,랩/힙합 / 가요,YG PLUS,BIGHIT MUSIC,2018.08.24
95,20190801,진심이 담긴 노래 (True Song),96,진심이 담긴 노래 (True Song),케이시 (Kassy),발라드 / 가요,카카오엔터테인먼트,넥스타 엔터테인먼트,2019.03.28
96,20190801,Something Just Like This,97,Memories...Do Not Open,The Chainsmokers,팝 / POP,Sony Music,"Disruptor Records, Columbia Records",2017.04.07
97,20190801,On My Way,98,On My Way,Alan Walker & Sabrina Carpenter & Farruko,일렉트로니카 / POP,Sony Music,MER Sweden AB,2019.03.21
98,20190801,Attention,99,Voicenotes,Charlie Puth,팝 / POP,워너뮤직,Artist Partners,2018.05.11
99,20190801,나빠(NAPPA),100,나빠(NAPPA),Crush,R&B/소울 / 가요,Dreamus,피네이션,2019.08.28
100,20190801,Havana (Feat. Young Thug),101,Camila,Camila Cabello,팝 / POP,Sony Music,"Syco Music, Epic",2018.01.12
101,20190801,뭐해 (What are you up to),102,color on me,강다니엘,R&B/소울 / 가요,Sony Music,KONNECT ENTERTAINMENT,2019.07.25
102,20190801,날라리 (LALALAY),103,날라리 (LALALAY),선미,댄스 / 가요,카카오엔터테인먼트,(주)메이크어스엔터테인먼트,2019.08.27
103,20190801,Roller Coaster,104,Offset,청하,댄스 / 가요,"지니뮤직, Stone Music Entertainment",MNH Entertainment,2018.01.17
104,20190801,고백,105,고백,양다일,발라드 / 가요,카카오엔터테인먼트,브랜뉴뮤직 (Brand New Music),2018.10.15
105,20190801,Faded,106,Faded,Alan Walker,일렉트로니카 / POP,Sony Music,MER Recordings,2015.12.04
106,20190801,U GOT IT,107,PRODUCE X 101 - 31 Boys 5 Concepts,PRODUCE X 101,댄스 / 가요,지니뮤직,Stone Music Entertainment,2019.07.05
107,20190801,신용재,108,신용재,하은 (포맨),발라드 / 가요,지니뮤직,인디안레이블,2018.11.06
108,20190801,멍청이 (twit),109,멍청이 (twit),화사 (Hwa Sa),댄스 / 가요,카카오엔터테인먼트,(주)RBW,2019.02.13
109,20190801,선물,110,Moonlight,멜로망스 (MeloMance),인디 / 가요,카카오엔터테인먼트,"민트페이퍼, 광합성",2017.07.10
