,chart,title,rank,album,artist,genre,publisher,agency,date
32,20200101,bad guy,33,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,락 / POP,Universal Music,"Darkroom, Interscope Records",2019.03.29
33,20200101,있어줘요,34,있어줘요,장덕철,인디 / 가요,카카오엔터테인먼트,리메즈,2019.10.09
34,20200101,니 소식,35,니 소식,송하예,발라드 / 가요,㈜다날엔터테인먼트,더하기미디어,2019.05.11
35,20200101,내게 들려주고 싶은 말 (Dear Me),36,Purpose - The 2nd Album Repackage,태연 (TAEYEON),발라드 / 가요,Dreamus,SM ENTERTAINMENT,2020.01.15
36,20200101,다시 만날까 봐,37,다시 만날까 봐,V.O.S,발라드 / 가요,카카오엔터테인먼트,J-SOUL company,2019.09.01
37,20200101,기억해줘요 내 모든 날과 그때를,38,호텔 델루나 OST Part.7 (tvN 토일드라마),거미 (Gummy),드라마 / OST,Dreamus,냠냠엔터테인먼트,2019.08.04
38,20200101,이 노랜 꽤 오래된 거야 (A song from the past),39,이 노랜 꽤 오래된 거야 (A song from the past),솔라 (마마무) & 케이시 (Kassy),발라드 / 가요,카카오엔터테인먼트,"㈜RBW, 넥스타엔터테인먼트",2020.01.16
39,20200101,사랑에 연습이 있었다면 (Prod. by 2soo),40,사랑에 연습이 있었다면,임재현,발라드 / 가요,카카오엔터테인먼트,"엔에스씨컴퍼니, 디원미디어",2018.09.25
40,20200101,시간의 바깥,41,Love poem,아이유 (IU),락 / 가요,카카오엔터테인먼트,카카오엔터테인먼트,2019.11.18
41,20200101,이 번호로 전화해줘,42,이 번호로 전화해줘,바이브,발라드 / 가요,지니뮤직,메이저나인,2019.11.13
42,20200101,불티 (Spark),43,Purpose - The 2nd Album,태연 (TAEYEON),댄스 / 가요,Dreamus,SM ENTERTAINMENT,2019.10.28
43,20200101,Black Swan,44,MAP OF THE SOUL : 7,방탄소년단,랩/힙합 / 가요,YG PLUS,BIGHIT MUSIC,2020.02.21
44,20200101,사랑이 식었다고 말해도 돼,45,사랑이 식었다고 말해도 돼,먼데이 키즈 (Monday Kiz),발라드 / 가요,카카오엔터테인먼트,먼데이키즈 컴퍼니,2019.05.27
45,20200101,Senorita,46,Senorita,Camila Cabello & Shawn Mendes,팝 / POP,Universal Music,"Island Records, a division of UMG Recordings, Inc.",2019.06.21
46,20200101,Loveship,47,Loveship,폴킴 & 청하,R&B/소울 / 가요,카카오엔터테인먼트,"뉴런뮤직, MNH 엔터테인먼트, 카카오엔터테인먼트",2020.01.21
47,20200101,워커홀릭,48,Two Five,볼빨간사춘기,인디 / 가요,NHN벅스,쇼파르뮤직,2019.09.10
48,20200101,너를 만나,49,너를 만나,폴킴,발라드 / 가요,카카오엔터테인먼트,뉴런뮤직,2018.10.29
49,20200101,너를 사랑하고 있어,50,낭만닥터 김사부 2 OST Part.1 (SBS 월화드라마),백현 (BAEKHYUN),드라마 / OST,카카오엔터테인먼트,냠냠엔터테인먼트,2020.01.07
50,20200101,마음이 말하는 행복 (Happiness) (Feat.이라온),51,Red Moon : Happiness,마크툽 (Maktub),인디 / 가요,워너뮤직,(주)MAKTUB Company,2019.12.30
51,20200101,19 BAND,52,BAND,창모 & Hash Swan & ASH ISLAND & 김효은,랩/힙합 / 가요,"지니뮤직, Stone Music Entertainment",Ambition Musik,2019.06.08
52,20200101,Paris In The Rain,53,I met you when I was 18. (the playlist),Lauv,팝 / POP,NHN벅스,뮤직테이블,2018.10.08
53,20200101,그대라는 시,54,호텔 델루나 OST Part.3 (tvN 토일드라마),태연 (TAEYEON),드라마 / OST,Dreamus,냠냠엔터테인먼트,2019.07.21
54,20200101,Show Yourself,55,Frozen 2 (겨울왕국 2 OST),Various Artists,애니메이션/게임 / OST,Universal Music,Walt Disney Records,2019.11.16
55,20200101,술이 문제야,56,술이 문제야,장혜진 & 윤민수(바이브),발라드 / 가요,카카오엔터테인먼트,젤리피쉬 엔터테인먼트,2019.06.18
56,20200101,Flower,57,사랑의 불시착 OST Part 2 (tvN 토일 드라마),윤미래,드라마 / OST,지니뮤직,Stone Music Entertainment,2019.12.22
57,20200101,사계 (Four Seasons),58,사계 (Four Seasons),태연 (TAEYEON),발라드 / 가요,Dreamus,SM ENTERTAINMENT,2019.03.24
58,20200101,Feel Special,59,Feel Special,TWICE (트와이스),댄스 / 가요,Dreamus,(주)JYP엔터테인먼트,2019.09.23
59,20200101,허전해,60,"정규 2집 '마음, 하나'",폴킴,R&B/소울 / 가요,카카오엔터테인먼트,뉴런뮤직,2019.10.07
60,20200101,Memories,61,Memories,Maroon 5,팝 / POP,Universal Music,Interscope Records (222 Records),2019.09.20
61,20200101,이별주,62,이별주,황인욱,발라드 / 가요,NHN벅스,하우엔터테인먼트,2019.11.01
62,20200101,unlucky,63,Love poem,아이유 (IU),락 / 가요,카카오엔터테인먼트,카카오엔터테인먼트,2019.11.18
63,20200101,All Falls Down (Feat. Juliander),64,Different World,Alan Walker,일렉트로니카 / POP,Sony Music,MER Recordings,2018.12.14
64,20200101,가을밤 떠난 너,65,Rewind,케이시 (Kassy),발라드 / 가요,카카오엔터테인먼트,넥스타 엔터테인먼트,2019.09.05
65,20200101,Comethru,66,"Summer,",Jeremy Zucker,팝 / POP,Universal Music,Republic Records,2018.09.28
66,20200101,노래방에서,67,장범준 3집,장범준,락 / 가요,카카오엔터테인먼트,㈜버스커버스커,2019.03.21
67,20200101,첫 겨울이니까,68,첫 겨울이니까,성시경 & 아이유,발라드 / 가요,카카오엔터테인먼트,에스케이재원㈜,2019.12.09
68,20200101,LION,69,퀸덤 ＜FINAL 컴백 싱글＞,Various Artists,전체 / 가요,지니뮤직,Stone Music Entertainment,2019.10.25
69,20200101,그때가 좋았어,70,그때가 좋았어,케이시 (Kassy),발라드 / 가요,카카오엔터테인먼트,넥스타 엔터테인먼트,2018.12.31
70,20200101,너에게 못했던 내 마지막 말은,71,너에게 못했던 내 마지막 말은,다비치,발라드 / 가요,지니뮤직,WAKEONE,2019.05.17
71,20200101,봄날,72,YOU NEVER WALK ALONE,방탄소년단,댄스 / 가요,YG PLUS,BIGHIT MUSIC,2017.02.13
72,20200101,주저하는 연인들을 위해,73,전설,잔나비,인디 / 가요,카카오엔터테인먼트,페포니 뮤직,2019.03.13
73,20200101,On My Way,74,On My Way,Alan Walker & Sabrina Carpenter & Farruko,일렉트로니카 / POP,Sony Music,MER Sweden AB,2019.03.21
74,20200101,노을,75,사랑의 불시착 OST Part 3 (tvN 토일 드라마),다비치,드라마 / OST,지니뮤직,Stone Music Entertainment,2019.12.29
75,20200101,벗,76,벗,닐로 (Nilo),발라드 / 가요,Universal Music,리메즈,2019.08.26
76,20200101,날 보러 와요 (Come See Me),77,NEW MOON,AOA,댄스 / 가요,카카오엔터테인먼트,FNC엔터테인먼트,2019.11.26
77,20200101,Speechless (Full),78,Aladdin (Original Motion Picture Soundtrack),Various Artists,해외영화 / OST,Universal Music,Walt Disney Records,2019.05.22
78,20200101,헤어지자 (Prod. by 정키 (Jung Key)),79,soar,휘인 (Whee In),발라드 / 가요,카카오엔터테인먼트,(주)RBW,2019.09.04
79,20200101,나의 어깨에 기대어요,80,호텔 델루나 OST Part.2 (tvN 토일드라마),10CM,드라마 / OST,Dreamus,냠냠엔터테인먼트,2019.07.20
80,20200101,차가워진 이 바람엔 우리가 써있어 (Bad Love),81,차가워진 이 바람엔 우리가 써있어 (Bad Love),HYNN (박혜원),발라드 / 가요,카카오엔터테인먼트,㈜엔터테인먼트뉴오더,2019.11.12
81,20200101,달려,82,Dingo X DAMOIM (Part 4),염따 & 딥플로우 & 팔로알토 (Paloalto) & The Quiett & 사이먼 도미닉,랩/힙합 / 가요,Dreamus,"AOMG, 딩고뮤직, Hi-Lite Records, ILLIONAIRE RECORDS, VMC, YUMDDA",2020.01.06
82,20200101,밤편지,83,밤편지,아이유 (IU),발라드 / 가요,카카오엔터테인먼트,"카카오엔터테인먼트, ㈜페이브엔터테인먼트",2017.03.24
83,20200101,Way Back Home,84,Take,숀 (SHAUN),일렉트로니카 / 가요,워너뮤직,디씨톰엔터테인먼트,2018.06.27
84,20200101,솔직하게 말해서 나,85,솔직하게 말해서 나,김나영,발라드 / 가요,카카오엔터테인먼트,네버랜드엔터테인먼트,2019.06.09
85,20200101,Snowman,86,Everyday Is Christmas (Deluxe Edition),Sia,팝 / POP,워너뮤직,"Monkey Puzzle, Atlantic",2017.11.17
86,20200101,옥탑방 (Rooftop),87,FLY HIGH PROJECT #2 '옥탑방',엔플라잉 (N.Flying),락 / 가요,카카오엔터테인먼트,FNC엔터테인먼트,2019.01.02
87,20200101,비,88,비,폴킴,R&B/소울 / 가요,카카오엔터테인먼트,뉴런뮤직,2016.06.21
88,20200101,꿈속에 너 (Feat. 전상근),89,두 번째 이야기,에이치코드 (H:CODE),발라드 / 가요,퍼플파인 엔터테인먼트,H PERFORMANCE,2016.03.30
89,20200101,어떤 날엔,90,사랑의 불시착 OST Part 5 (tvN 토일 드라마),김재환,드라마 / OST,지니뮤직,Stone Music Entertainment,2020.01.19
90,20200101,WINTER FLOWER (雪中梅) (Feat. RM),91,UNSTABLE MINDSET,윤하 (YOUNHA),락 / 가요,카카오엔터테인먼트,C9엔터테인먼트(얼라이브),2020.01.06
91,20200101,숨겨진 세상 (Into the Unknown End Credit Ver.) (겨울왕국 2),92,겨울왕국 2 (한국어 버전),Various Artists,애니메이션/게임 / OST,Universal Music,Walt Disney Records,2019.11.15
92,20200101,잘 살고 있다,93,잘 살고 있다,V.O.S,발라드 / 가요,카카오엔터테인먼트,㈜ 스튜디오 오드리,2019.12.02
93,20200101,Believer,94,Believer,Imagine Dragons,락 / POP,Universal Music,"KIDinaKORNER, Interscope Records",2017.02.01
94,20200101,헤어져줘서 고마워,95,헤어져줘서 고마워,벤,발라드 / 가요,지니뮤직,메이저나인,2019.07.03
95,20200101,Obsession,96,OBSESSION - The 6th Album,EXO,댄스 / 가요,Dreamus,SM ENTERTAINMENT,2019.11.27
96,20200101,Santa Tell Me,97,Santa Tell Me,Ariana Grande,팝 / POP,Universal Music,,2014.11.25
97,20200101,FANCY,98,FANCY YOU,TWICE (트와이스),댄스 / 가요,Dreamus,(주)JYP엔터테인먼트,2019.04.22
98,20200101,그 사람,99,Love poem,아이유 (IU),락 / 가요,카카오엔터테인먼트,카카오엔터테인먼트,2019.11.18
99,20200101,나만 아픈 일,100,나만 아픈 일,이해리 (다비치),발라드 / 가요,지니뮤직,Stone Music Entertainment,2019.09.23
100,20200101,The Ocean (Feat. Shy Martin),101,The Ocean,Mike Perry,일렉트로니카 / POP,Sony Music,DF Records,2016.04.15
101,20200101,Shape Of You,102,÷ (Deluxe),Ed Sheeran,팝 / POP,워너뮤직,Atlantic Records UK,2017.03.03
102,20200101,영화 속에 나오는 주인공처럼,103,동백꽃 필 무렵 (KBS2 수목드라마) OST - Part.6,펀치 (Punch),드라마 / OST,NHN벅스,"팬엔터테인먼트, 모스트콘텐츠",2019.10.31
103,20200101,Popo (How deep is our love?),104,Every letter I sent you.,백예린 (Yerin Baek),전체 / 가요,Dreamus,블루바이닐,2019.12.10
104,20200101,벌써 12시,105,벌써 12시,청하,댄스 / 가요,"지니뮤직, Stone Music Entertainment",MNH Entertainment,2019.01.02
105,20200101,우연인 듯 운명,106,사랑의 불시착 OST Part 1 (tvN 토일 드라마),10CM,드라마 / OST,지니뮤직,Stone Music Entertainment,2019.12.15
106,20200101,IDOL,107,LOVE YOURSELF 結 'Answer',방탄소년단,랩/힙합 / 가요,YG PLUS,BIGHIT MUSIC,2018.08.24
107,20200101,첫눈처럼 너에게 가겠다,108,도깨비 OST Part 9 (tvN 금토드라마),에일리 (AILEE),드라마 / OST,"지니뮤직, Stone Music Entertainment","Stone Music Entertainment, 화앤담픽쳐스",2017.01.07
108,20200101,달라달라,109,IT'z Different,ITZY (있지),댄스 / 가요,Dreamus,(주)JYP엔터테인먼트,2019.02.12
109,20200101,내 목소리 들리니,110,호텔 델루나 OST Part.9 (tvN 토일드라마),벤,드라마 / OST,Dreamus,냠냠엔터테인먼트,2019.08.11
110,20200101,소우주 (Mikrokosmos),111,MAP OF THE SOUL : PERSONA,방탄소년단,랩/힙합 / 가요,YG PLUS,BIGHIT MUSIC,2019.04.12
111,20200101,"thank u, next",112,"thank u, next",Ariana Grande,팝 / POP,Universal Music,Republic Records a division of UMG Recordings Inc,2018.11.04
112,20200101,YOUTH,113,Blue Neighbourhood (Deluxe Edition),Troye Sivan,팝 / POP,Universal Music,Universal Music Australia Pty Ltd.,2016.01.23
113,20200101,내 생애 가장 행복한 시간 Part.2 (Feat. 양다일),114,CHANNEL 8,MC몽,랩/힙합 / 가요,Dreamus,(주)밀리언마켓,2019.10.25
114,20200101,넘쳐흘러,115,Circular,엠씨더맥스 (M.C the MAX),발라드 / 가요,카카오엔터테인먼트,325 이엔씨,2019.01.02
115,20200101,자장가,116,Love poem,아이유 (IU),락 / 가요,카카오엔터테인먼트,카카오엔터테인먼트,2019.11.18
116,20200101,Done For Me,117,호텔 델루나 OST Part.12 (tvN 토일드라마),펀치 (Punch),드라마 / OST,Dreamus,냠냠엔터테인먼트,2019.08.18
117,20200101,지구는 멸망하지 않아,118,지구는 멸망하지 않아,우디 (Woody),인디 / 가요,지니뮤직,인디안레이블,2020.01.11
118,20200101,FEVER (Feat. 수퍼비 & BIBI),119,FEVER,박진영,댄스 / 가요,Dreamus,(주)JYP엔터테인먼트,2019.12.23
119,20200101,샤넬 (Feat. 박봄),120,CHANNEL 8,MC몽,랩/힙합 / 가요,Dreamus,(주)밀리언마켓,2019.10.25
120,20200101,사계 (하루살이),121,Circular,엠씨더맥스 (M.C the MAX),발라드 / 가요,카카오엔터테인먼트,325 이엔씨,2019.01.02
121,20200101,사랑의 재개발,122,뽕포유,유산슬,트로트 / 가요,YG PLUS,MBC (문화방송),2019.11.16
122,20200101,여행,123,Red Diary Page.2,볼빨간사춘기,인디 / 가요,NHN벅스,쇼파르뮤직,2018.05.24
123,20200101,삐삐,124,삐삐,아이유 (IU),R&B/소울 / 가요,카카오엔터테인먼트,카카오엔터테인먼트,2018.10.10
124,20200101,Faded,125,Faded,Alan Walker,일렉트로니카 / POP,Sony Music,MER Recordings,2015.12.04
125,20200101,ICY,126,IT'z ICY,ITZY (있지),댄스 / 가요,Dreamus,(주)JYP엔터테인먼트,2019.07.29
126,20200101,Snapping,127,Flourishing,청하,댄스 / 가요,"지니뮤직, Stone Music Entertainment",MNH Entertainment,2019.06.24
127,20200101,내 생에 아름다운,128,뷰티 인사이드 OST Part.4 (JTBC 월화드라마),케이윌 (K.Will),드라마 / OST,뮤직앤뉴,"뮤직앤뉴, 스튜디오앤뉴",2018.10.23
128,20200101,천둥벌거숭이 (Feat. Jvcki Wai & 염따),129,THINKING Part.1,지코 (ZICO),랩/힙합 / 가요,카카오엔터테인먼트,KOZ 엔터테인먼트,2019.09.30
129,20200101,떨어지는 낙엽까지도,130,만추,헤이즈 (Heize),R&B/소울 / 가요,지니뮤직,"Stone Music Entertainment, Studio blu",2019.10.13
130,20200101,FRIENDS,131,Speak Your Mind (Deluxe),Anne-Marie,팝 / POP,워너뮤직,Atlantic Records UK,2018.08.03
131,20200101,Attention,132,Voicenotes,Charlie Puth,팝 / POP,워너뮤직,Artist Partners,2018.05.11
132,20200101,중2병,133,Dingo X DAMOIM (Part 3),염따 & 딥플로우 & 팔로알토 (Paloalto) & The Quiett & 사이먼 도미닉,랩/힙합 / 가요,Dreamus,"AOMG, 딩고뮤직, Hi-Lite Records, ILLIONAIRE RECORDS, VMC, YUMDDA",2019.12.24
133,20200101,지나오다,134,About You,닐로 (Nilo),발라드 / 가요,주식회사 루미넌트엔터테인먼트,닐로 컴퍼니,2017.10.31
134,20200101,Amanda (Feat. Simon Dominic) (Prod. by UNTITLEDS),135,Amanda,염따,랩/힙합 / 가요,"지니뮤직, Stone Music Entertainment",YUMDDA,2019.12.14
135,20200101,가끔 이러다,136,가끔 이러다,펀치 (Punch),R&B/소울 / 가요,카카오엔터테인먼트,냠냠엔터테인먼트,2019.09.18
136,20200101,우리 왜 헤어져야 해,137,우리 왜 헤어져야 해,신예영,발라드 / 가요,카카오엔터테인먼트,㈜ 스튜디오 오드리,2019.11.20
137,20200101,5월의 밤,138,5월의 밤,Zion.T,발라드 / 가요,YG PLUS,THE BLACK LABEL,2019.11.06
138,20200101,7 rings,139,7 rings,Ariana Grande,팝 / POP,Universal Music,Republic Records a division of UMG Recordings Inc,2019.01.18
139,20200101,선물,140,Moonlight,멜로망스 (MeloMance),인디 / 가요,카카오엔터테인먼트,"민트페이퍼, 광합성",2017.07.10
140,20200101,고백,141,고백,양다일,발라드 / 가요,카카오엔터테인먼트,브랜뉴뮤직 (Brand New Music),2018.10.15
141,20200101,취하고 싶다 (Prod. by 전태익),142,취하고 싶다,황인욱,발라드 / 가요,NHN벅스,678 MUSIC,2017.07.28
142,20200101,One Call Away,143,Nine Track Mind (Deluxe Edition),Charlie Puth,팝 / POP,워너뮤직,Artist Partner,2016.11.11
143,20200101,비가 내리는 날에는,144,STABLE MINDSET,윤하 (YOUNHA),발라드 / 가요,카카오엔터테인먼트,C9엔터테인먼트(얼라이브),2019.07.02
144,20200101,이별행동,145,이별행동,이우,발라드 / 가요,㈜다날엔터테인먼트,다날엔터테인먼트,2019.10.06
145,20200101,Chandelier,146,1000 Forms Of Fear,Sia,팝 / POP,Sony Music,"Monkey Puzzle Records, RCA Records",2014.07.07
146,20200101,이별하러 가는 길,147,이별하러 가는 길,임한별,발라드 / 가요,카카오엔터테인먼트,모스트웍스,2018.09.13
147,20200101,Goodbye,148,Goodbye,박효신,발라드 / 가요,카카오엔터테인먼트,(주)글러브엔터테인먼트,2019.05.06
148,20200101,0310,149,Every letter I sent you.,백예린 (Yerin Baek),전체 / 가요,Dreamus,블루바이닐,2019.12.10
149,20200101,내 안부,150,내 안부,이우,발라드 / 가요,카카오엔터테인먼트,케이에이치컴퍼니,2019.07.16
150,20200101,Something Just Like This,151,Memories...Do Not Open,The Chainsmokers,팝 / POP,Sony Music,"Disruptor Records, Columbia Records",2017.04.07
151,20200101,"나만, 봄",152,사춘기집 I 꽃기운,볼빨간사춘기,인디 / 가요,NHN벅스,쇼파르뮤직,2019.04.02
152,20200101,너는 어땠을까,153,별,노을,발라드 / 가요,카카오엔터테인먼트,씨제스 엔터테인먼트 (C-JeS Entertainment),2018.11.05
153,20200101,그날처럼,154,그날처럼,장덕철,발라드 / 가요,카카오엔터테인먼트,리메즈,2017.11.28
154,20200101,아퍼 (Feat. Kid Milli & Lil tachi & 김승민 & NO:EL & C JAMM),155,100년제전문대학,기리보이,랩/힙합 / 가요,카카오엔터테인먼트,린치핀뮤직㈜,2019.06.10
155,20200101,ROXANNE,156,ROXANNE,Arizona Zervas,랩/힙합 / POP,Sony Music,Arizona Zervas,2019.11.14
156,20200101,미안해,157,inside,양다일,R&B/소울 / 가요,카카오엔터테인먼트,브랜뉴뮤직 (Brand New Music),2017.12.29
157,20200101,Havana (Feat. Young Thug),158,Camila,Camila Cabello,팝 / POP,Sony Music,"Syco Music, Epic",2018.01.12
158,20200101,YES or YES,159,YES or YES,TWICE (트와이스),댄스 / 가요,Dreamus,(주)JYP엔터테인먼트,2018.11.05
159,20200101,인사,160,인사,멜로망스 (MeloMance),발라드 / 가요,카카오엔터테인먼트,"민트페이퍼, 광합성",2019.07.09
160,20200101,가을 타나 봐,161,가을 타나 봐,바이브,발라드 / 가요,지니뮤직,메이저나인,2018.09.18
161,20200101,열애중,162,RECIPE,벤,발라드 / 가요,지니뮤직,메이저나인,2018.05.08
162,20200101,사월이 지나면 우리 헤어져요 (Beautiful goodbye),163,"사월, 그리고 꽃 - The 1st Mini Album",첸 (CHEN),발라드 / 가요,Dreamus,SM ENTERTAINMENT,2019.04.01
163,20200101,합정역 5번 출구,164,뽕포유,유산슬,트로트 / 가요,YG PLUS,MBC (문화방송),2019.11.16
164,20200101,"어쩌면, 널 잊을 수 있을까",165,"어쩌면, 널 잊을 수 있을까",길구봉구,발라드 / 가요,지니뮤직,더뮤직웍스,2019.12.06
165,20200101,Closer (Feat. Halsey),166,Collage (EP),The Chainsmokers,팝 / POP,Sony Music,"Disruptor Records, Columbia Records",2016.11.04
166,20200101,Stay,167,Stay,Zedd & Alessia Cara,일렉트로니카 / POP,Universal Music,Interscope Records,2017.02.24
167,20200101,오늘 밤에,168,Lots of Love,홍진영,트로트 / 가요,카카오엔터테인먼트,뮤직K,2019.03.08
168,20200101,조금 더 외로워지겠지,169,검색어를 입력하세요 WWW OST Part 7 (tvN 수목드라마),김나영,드라마 / OST,"지니뮤직, Stone Music Entertainment",Stone Music Entertainment,2019.07.18
169,20200101,그건 아마 우리의 잘못은 아닐 거야,170,Our love is great,백예린 (Yerin Baek),R&B/소울 / 가요,Dreamus,(주)JYP엔터테인먼트,2019.03.18
170,20200101,그 끝에 그대,171,호텔 델루나 OST Part.6 (tvN 토일드라마),청하,드라마 / OST,Dreamus,냠냠엔터테인먼트,2019.08.03
171,20200101,맵고짜고단거 (Feat. 페노메코),172,OFF DUTY,다이나믹 듀오,랩/힙합 / 가요,"지니뮤직, Stone Music Entertainment",아메바컬쳐,2019.11.26
172,20200101,나의 사춘기에게,173,Red Diary Page.1,볼빨간사춘기,인디 / 가요,NHN벅스,쇼파르뮤직,2017.09.28
173,20200101,내 맘을 볼 수 있나요,174,호텔 델루나 OST Part.5 (tvN 토일드라마),헤이즈 (Heize),드라마 / OST,Dreamus,냠냠엔터테인먼트,2019.07.28
174,20200101,Yummy,175,Yummy,Justin Bieber,팝 / POP,Universal Music,"Def Jam Recordings, a division of UMG Recordings, Inc",2020.01.03
175,20200101,초록빛,176,초록빛,폴킴,발라드 / 가요,카카오엔터테인먼트,뉴런뮤직,2019.01.17
176,20200101,Some Things Never Change,177,Frozen 2 (겨울왕국 2 OST),Various Artists,애니메이션/게임 / OST,Universal Music,Walt Disney Records,2019.11.16
177,20200101,Love Yourself,178,Purpose (Deluxe Edition),Justin Bieber,팝 / POP,Universal Music,Def Jam Recordings,2015.11.14
178,20200101,우리 어떻게 할까요,179,사랑하는 그대에게 - The 2nd Mini Album,첸 (CHEN),발라드 / 가요,Dreamus,SM ENTERTAINMENT,2019.10.01
