,chart,title,rank,album,artist,genre,publisher,agency,date
73,20210501,Bad Boy,74,Bad Boy,청하 & Christopher,팝 / POP,워너뮤직,Parlophone Denmark,2020.09.23
74,20210501,늦은 밤 너의 집 앞 골목길에서,75,늦은 밤 너의 집 앞 골목길에서,노을,발라드 / 가요,카카오엔터테인먼트,씨제스 엔터테인먼트 (C-JeS Entertainment),2019.11.07
75,20210501,내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),76,내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),규현 (KYUHYUN),발라드 / 가요,카카오엔터테인먼트,"TOON STUDIO, 느을",2020.08.23
76,20210501,힘든 건 사랑이 아니다,77,힘든 건 사랑이 아니다,임창정,발라드 / 가요,㈜인터파크,㈜예스아이엠엔터테인먼트,2020.10.19
77,20210501,마음을 드려요,78,사랑의 불시착 OST Part 11 (tvN 토일 드라마),아이유 (IU),드라마 / OST,카카오엔터테인먼트,EDAM엔터테인먼트,2020.02.15
78,20210501,처음처럼 (Feat. 개리),79,HAPPEN,헤이즈 (Heize),R&B/소울 / 가요,"지니뮤직, Stone Music Entertainment",피네이션,2021.05.20
79,20210501,밤편지,80,밤편지,아이유 (IU),발라드 / 가요,카카오엔터테인먼트,"카카오엔터테인먼트, ㈜페이브엔터테인먼트",2017.03.24
80,20210501,Advice,81,Advice - The 3rd Mini Album,태민 (TAEMIN),R&B/소울 / 가요,Dreamus,SM ENTERTAINMENT,2021.05.18
81,20210501,너의 번호를 누르고 (Prod. by 영화처럼),82,너의 번호를 누르고,#안녕,인디 / 가요,워너뮤직,니즈먼트,2019.11.30
82,20210501,Don't Start Now,83,Future Nostalgia,Dua Lipa,팝 / POP,워너뮤직,Warner Records,2020.03.27
83,20210501,Paris In The Rain,84,I met you when I was 18. (the playlist),Lauv,팝 / POP,NHN벅스,뮤직테이블,2018.10.08
84,20210501,안녕,85,호텔 델루나 OST Part.10 (tvN 토일드라마),폴킴,드라마 / OST,Dreamus,냠냠엔터테인먼트,2019.08.12
85,20210501,시작,86,이태원 클라쓰 OST Part.2 (JTBC 금토드라마),가호 (Gaho),드라마 / OST,주식회사 블렌딩,㈜블렌딩,2020.02.01
86,20210501,서울의 잠 못 이루는 밤 (Feat. 이수현),87,5.2,10CM,인디 / 가요,카카오엔터테인먼트,매직스트로베리사운드,2021.05.13
87,20210501,추억은 만남보다 이별에 남아,88,추억은 만남보다 이별에 남아,정동하,발라드 / 가요,카카오엔터테인먼트,뮤직원 컴퍼니,2021.01.31
88,20210501,어떻게 지내 (Prod. by VAN.C),89,어떻게 지내,오반 (OVAN),인디 / 가요,카카오엔터테인먼트,로맨틱팩토리,2020.03.05
89,20210501,아리랑,90,The Sentimental Chord,SG워너비,R&B/소울 / 가요,㈜다날엔터테인먼트,다날엔터테인먼트,2007.04.06
90,20210501,돌림노래 (Feat. DEAN),91,IU 5th Album 'LILAC',아이유 (IU),댄스 / 가요,카카오엔터테인먼트,EDAM엔터테인먼트,2021.03.25
91,20210501,만약에,92,MSG워너비 TOP 8 경연곡,MSG워너비,댄스 / 가요,"지니뮤직, Stone Music Entertainment",(주)문화방송,2021.05.22
92,20210501,Love poem,93,Love poem,아이유 (IU),락 / 가요,카카오엔터테인먼트,카카오엔터테인먼트,2019.11.18
93,20210501,너를 만나,94,너를 만나,폴킴,발라드 / 가요,카카오엔터테인먼트,뉴런뮤직,2018.10.29
94,20210501,How You Like That,95,How You Like That,BLACKPINK,댄스 / 가요,YG PLUS,(주)YG엔터테인먼트,2020.06.26
95,20210501,Maniac,96,Maniac,Conan Gray,팝 / POP,Universal Music,Republic Records a division of UMG Recordings Inc,2019.10.25
96,20210501,주저하는 연인들을 위해,97,전설,잔나비,인디 / 가요,카카오엔터테인먼트,페포니 뮤직,2019.03.13
97,20210501,술 한잔 해요,98,술 한잔 해요,경서 (경서예지) & MJ (써니사이드),발라드 / 가요,워너뮤직,프로젝트 리본,2021.01.31
98,20210501,춤춰 (Ugly Dance),99,CITY OF ONF,온앤오프 (ONF),댄스 / 가요,"지니뮤직, Stone Music Entertainment",WM엔터테인먼트,2021.04.28
99,20210501,별빛 같은 나의 사랑아,100,별빛 같은 나의 사랑아,임영웅,트로트 / 가요,카카오엔터테인먼트,"티조컬처앤컨텐츠, 뉴에라프로젝트, 물고기뮤직",2021.03.09
100,20210501,밤하늘의 저 별처럼,101,밤하늘의 저 별처럼 (브람스를 좋아하세요? OST 스페셜 트랙) (SBS 월화드라마),헤이즈 (Heize) & 펀치 (Punch),드라마 / OST,카카오엔터테인먼트,냠냠엔터테인먼트,2020.09.27
101,20210501,Way Back Home,102,Take,숀 (SHAUN),일렉트로니카 / 가요,워너뮤직,디씨톰엔터테인먼트,2018.06.27
102,20210501,Don't Call Me,103,Don't Call Me - The 7th Album,SHINee (샤이니),댄스 / 가요,Dreamus,SM ENTERTAINMENT,2021.02.22
103,20210501,Bad,104,Under the Surface,Christopher,팝 / POP,워너뮤직,Parlophone Denmark,2019.11.08
104,20210501,사랑하자,105,태양의 후예 OST Part.8 (KBS2 수목드라마),SG워너비,드라마 / OST,뮤직앤뉴,"모스트콘텐츠, (주)뮤직앤뉴",2016.03.31
105,20210501,사실 나는 (Feat. 전건호),106,사실 나는,경서예지,인디 / 가요,카카오엔터테인먼트,"먼데이키즈 컴퍼니, 에버그로우",2020.04.12
106,20210501,아무노래,107,아무노래,지코 (ZICO),랩/힙합 / 가요,카카오엔터테인먼트,KOZ 엔터테인먼트,2020.01.13
107,20210501,오늘도 난 봄을 기다려,108,비밀 : 리에 Vol.2 ''오늘도 난 봄을 기다려'',케이시 (Kassy),발라드 / 가요,Dreamus,"Dreamus, WHYNOT MEDIA",2021.02.18
108,20210501,When We Disco (Duet With 선미),109,When We Disco,박진영,댄스 / 가요,Dreamus,(주)JYP엔터테인먼트,2020.08.12
109,20210501,HERO,110,HERO,임영웅,트로트 / 가요,카카오엔터테인먼트,"티조컬처앤컨텐츠, 뉴에라프로젝트",2020.11.04
110,20210501,노래방에서,111,장범준 3집,장범준,락 / 가요,카카오엔터테인먼트,㈜버스커버스커,2019.03.21
111,20210501,Comethru,112,"Summer,",Jeremy Zucker,팝 / POP,Universal Music,Republic Records,2018.09.28
112,20210501,bad guy,113,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,락 / POP,Universal Music,"Darkroom, Interscope Records",2019.03.29
113,20210501,좋은 이별이 있을 리가 없잖아 (Feat. 조현아 of 어반자카파),114,FLOWER 9,MC몽,랩/힙합 / 가요,카카오엔터테인먼트,(주)밀리언마켓,2021.03.02
114,20210501,Shape Of You,115,÷ (Deluxe),Ed Sheeran,팝 / POP,워너뮤직,Atlantic Records UK,2017.03.03
115,20210501,우리의 계절 (My Youth),116,맛 (Hot Sauce) - The 1st Album,NCT DREAM,랩/힙합 / 가요,Dreamus,SM ENTERTAINMENT,2021.05.10
116,20210501,All Falls Down (Feat. Juliander),117,Different World,Alan Walker,일렉트로니카 / POP,Sony Music,MER Recordings,2018.12.14
117,20210501,I Love U,118,성시경 8th Album ［ㅅ (시옷)］,성시경,발라드 / 가요,카카오엔터테인먼트,에스케이재원㈜,2021.05.21
118,20210501,에필로그,119,IU 5th Album 'LILAC',아이유 (IU),댄스 / 가요,카카오엔터테인먼트,EDAM엔터테인먼트,2021.03.25
119,20210501,Downtown Baby,120,Downtown Baby,블루 (BLOO),랩/힙합 / 가요,워너뮤직,UNCUTPOINT,2017.12.06
120,20210501,34＋35,121,Positions,Ariana Grande,팝 / POP,Universal Music,"Republic Records, a division of UMG Recordings, Inc.",2020.10.30
121,20210501,사랑하게 될 줄 알았어,122,슬기로운 의사생활 OST Part 11 (tvN 목요드라마),우효 & 전미도,드라마 / OST,"지니뮤직, Stone Music Entertainment","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment",2020.05.22
122,20210501,사계 (Four Seasons),123,사계 (Four Seasons),태연 (TAEYEON),발라드 / 가요,Dreamus,SM ENTERTAINMENT,2019.03.24
123,20210501,우리 왜 헤어져야 해,124,우리 왜 헤어져야 해,신예영,발라드 / 가요,카카오엔터테인먼트,㈜ 스튜디오 오드리,2019.11.20
124,20210501,Painkiller,125,Painkiller,Ruel,팝 / POP,Sony Music,RCA Records Label,2019.04.30
125,20210501,이렇게 좋아해 본 적이 없어요,126,이렇게 좋아해 본 적이 없어요 (소녀의 세계 X CHEEZE(치즈)),CHEEZE (치즈),인디 / 가요,NHN벅스,모스트콘텐츠 & 니즈뮤직,2021.03.14
126,20210501,Square (2017),127,Every letter I sent you.,백예린 (Yerin Baek),전체 / 가요,Dreamus,블루바이닐,2019.12.10
127,20210501,혼술하고 싶은 밤,128,혼술하고 싶은 밤,벤,발라드 / 가요,지니뮤직,메이저나인,2020.12.02
128,20210501,On My Way,129,On My Way,Alan Walker & Sabrina Carpenter & Farruko,일렉트로니카 / POP,Sony Music,MER Sweden AB,2019.03.21
129,20210501,Diggity,130,맛 (Hot Sauce) - The 1st Album,NCT DREAM,랩/힙합 / 가요,Dreamus,SM ENTERTAINMENT,2021.05.10
130,20210501,헤어지는거죠,131,헤어지는거죠,펀치 (Punch),R&B/소울 / 가요,"지니뮤직, Stone Music Entertainment",냠냠엔터테인먼트,2021.05.05
131,20210501,첫눈처럼 너에게 가겠다,132,도깨비 OST Part 9 (tvN 금토드라마),에일리 (AILEE),드라마 / OST,"지니뮤직, Stone Music Entertainment","Stone Music Entertainment, 화앤담픽쳐스",2017.01.07
132,20210501,사랑에 연습이 있었다면 (Prod. by 2soo),133,사랑에 연습이 있었다면,임재현,발라드 / 가요,카카오엔터테인먼트,"엔에스씨컴퍼니, 디원미디어",2018.09.25
133,20210501,딩가딩가 (Dingga),134,딩가딩가 (Dingga),마마무(Mamamoo),댄스 / 가요,카카오엔터테인먼트,(주)RBW,2020.10.20
134,20210501,마리아 (Maria),135,Maria,화사 (Hwa Sa),댄스 / 가요,카카오엔터테인먼트,(주)RBW,2020.06.29
135,20210501,다시 만날까 봐,136,다시 만날까 봐,V.O.S,발라드 / 가요,카카오엔터테인먼트,J-SOUL company,2019.09.01
136,20210501,내일이 오면 (Feat. 기리보이 & BIG Naughty (서동현)),137,쇼미더머니 9 Episode 3,Various Artists,랩/힙합 / 가요,지니뮤직,Stone Music Entertainment,2020.12.05
137,20210501,Your Lights,138,Your Lights (바이크 원정대 OST Part.1),이수 (엠씨더맥스),전체 / OST,NHN벅스,(주)도너츠컬처,2021.01.07
138,20210501,Stuck With U,139,Stuck with U,Ariana Grande & Justin Bieber,팝 / POP,Universal Music,"Silent Records Ventures, LLC, Def Jam Recordings, A Division Of UMG Recordings, Inc., And Republic Records, A Division Of UMG Recordings, Inc.",2020.05.08
139,20210501,사랑이 식었다고 말해도 돼,140,사랑이 식었다고 말해도 돼,먼데이 키즈 (Monday Kiz),발라드 / 가요,카카오엔터테인먼트,먼데이키즈 컴퍼니,2019.05.27
140,20210501,그때가 좋았어,141,그때가 좋았어,케이시 (Kassy),발라드 / 가요,카카오엔터테인먼트,넥스타 엔터테인먼트,2018.12.31
141,20210501,Mood (Feat. Iann Dior),142,El Dorado,24KGoldn,랩/힙합 / POP,Sony Music,"Records, Columbia",2021.03.26
142,20210501,함께 했는데 이별은 나 혼자인 거야,143,함께 했는데 이별은 나 혼자인 거야,소정 (레이디스 코드),발라드 / 가요,NHN벅스,니즈뮤직,2021.02.19
143,20210501,시든 꽃에 물을 주듯,144,시든 꽃에 물을 주듯,HYNN (박혜원),발라드 / 가요,카카오엔터테인먼트,㈜엔터테인먼트뉴오더,2019.03.31
144,20210501,YOUTH,145,Blue Neighbourhood (Deluxe Edition),Troye Sivan,팝 / POP,Universal Music,Universal Music Australia Pty Ltd.,2016.01.23
145,20210501,너의 모든 순간,146,별에서 온 그대 OST Part.7 (SBS 수목드라마),성시경,드라마 / OST,NHN벅스,㈜SBS콘텐츠허브 (㈜에스비에스콘텐츠허브),2014.02.12
146,20210501,좋은 사람 있으면 소개시켜줘,147,슬기로운 의사생활 OST Part 2 (tvN 목요드라마),조이 (JOY),드라마 / OST,"지니뮤직, Stone Music Entertainment","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment",2020.03.20
147,20210501,To Die For,148,To Die For,Sam Smith,팝 / POP,Universal Music,Universal Music Operations Limited,2020.02.14
148,20210501,해바라기,149,SG Wannabe 7 Part.1,SG워너비,발라드 / 가요,"지니뮤직, Stone Music Entertainment",아이에스엔터미디어그룹,2010.10.19
149,20210501,주인공 (Irreplaceable),150,맛 (Hot Sauce) - The 1st Album,NCT DREAM,랩/힙합 / 가요,Dreamus,SM ENTERTAINMENT,2021.05.10
150,20210501,닫힌엔딩 (Closed Ending),151,#0055b7,숀 (SHAUN),일렉트로니카 / 가요,워너뮤직,285,2021.05.09
151,20210501,요즘,152,요즘,양다일,발라드 / 가요,카카오엔터테인먼트,브랜뉴뮤직 (Brand New Music),2020.12.29
152,20210501,ON,153,MAP OF THE SOUL : 7,방탄소년단,랩/힙합 / 가요,YG PLUS,BIGHIT MUSIC,2020.02.21
153,20210501,Bang!,154,OK ORCHESTRA,AJR,팝 / POP,Sony Music,Black Butter,2021.03.26
154,20210501,되풀이,155,펜트하우스2 OST Part.1 (SBS 금토드라마),임창정,드라마 / OST,Dreamus,㈜SBS콘텐츠허브,2021.03.09
155,20210501,What Do I Call You,156,What Do I Call You - The 4th Mini Album,태연 (TAEYEON),R&B/소울 / 가요,Dreamus,SM ENTERTAINMENT,2020.12.15
156,20210501,Rainbow (책갈피),157,맛 (Hot Sauce) - The 1st Album,NCT DREAM,랩/힙합 / 가요,Dreamus,SM ENTERTAINMENT,2021.05.10
157,20210501,처음처럼,158,CEREMONIA,엠씨더맥스 (M.C the MAX),발라드 / 가요,카카오엔터테인먼트,325 이엔씨,2020.03.25
158,20210501,기억해줘요 내 모든 날과 그때를,159,호텔 델루나 OST Part.7 (tvN 토일드라마),거미 (Gummy),드라마 / OST,Dreamus,냠냠엔터테인먼트,2019.08.04
159,20210501,그대라는 시,160,호텔 델루나 OST Part.3 (tvN 토일드라마),태연 (TAEYEON),드라마 / OST,Dreamus,냠냠엔터테인먼트,2019.07.21
160,20210501,빈 컵 (Empty Cup),161,IU 5th Album 'LILAC',아이유 (IU),댄스 / 가요,카카오엔터테인먼트,EDAM엔터테인먼트,2021.03.25
161,20210501,그대 없이 그대와,162,그대 없이 그대와,HYNN (박혜원),발라드 / 가요,카카오엔터테인먼트,㈜엔터테인먼트뉴오더,2021.01.21
162,20210501,삐삐,163,삐삐,아이유 (IU),R&B/소울 / 가요,카카오엔터테인먼트,카카오엔터테인먼트,2018.10.10
163,20210501,감기 (Feat. 창모),164,HAPPEN,헤이즈 (Heize),R&B/소울 / 가요,"지니뮤직, Stone Music Entertainment",피네이션,2021.05.20
164,20210501,어떤X (What Type of X),165,어떤X (What Type of X),제시,랩/힙합 / 가요,카카오엔터테인먼트,피네이션,2021.03.17
165,20210501,비도 오고 그래서 (Feat. 신용재),166,/// (너 먹구름 비),헤이즈 (Heize),랩/힙합 / 가요,지니뮤직,"Stone Music Entertainment, Studio blu",2017.06.26
166,20210501,마음이 다쳐서 (2021),167,마음이 다쳐서 (2021),송하예,발라드 / 가요,카카오엔터테인먼트,박라인엔터테인먼트(주),2021.05.16
167,20210501,그대를 사랑하는 10가지 이유,168,인사,이석훈,발라드 / 가요,카카오엔터테인먼트,아이에스엔터미디어그룹,2010.05.24
168,20210501,여행,169,Red Diary Page.2,볼빨간사춘기,인디 / 가요,NHN벅스,쇼파르뮤직,2018.05.24
169,20210501,비,170,비,폴킴,R&B/소울 / 가요,카카오엔터테인먼트,뉴런뮤직,2016.06.21
170,20210501,The Ocean (Feat. Shy Martin),171,The Ocean,Mike Perry,일렉트로니카 / POP,Sony Music,DF Records,2016.04.15
171,20210501,거짓말이라도 해서 널 보고싶어,172,거짓말이라도 해서 널 보고싶어,백지영,발라드 / 가요,카카오엔터테인먼트,트라이어스,2020.07.14
