,chart,title,rank,album,artist,genre,publisher,agency,date
0,20210201,Celebrity,1,IU 5th Album 'LILAC',아이유 (IU),댄스 / 가요,카카오엔터테인먼트,EDAM엔터테인먼트,2021.03.25
1,20210201,뒤돌아보지 말아요,2,뒤돌아보지 말아요,젝스키스,발라드 / 가요,YG PLUS,YG엔터테인먼트,2021.02.05
2,20210201,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM),3,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM),10CM,발라드 / 가요,카카오엔터테인먼트,"TOON STUDIO, 느을",2021.01.24
3,20210201,Dynamite,4,Dynamite (DayTime Ver.),방탄소년단,댄스 / 가요,YG PLUS,BIGHIT MUSIC,2020.08.21
4,20210201,고백 (바른연애 길잡이 X 허각),5,고백 (바른연애 길잡이 X 허각),허각,발라드 / 가요,카카오엔터테인먼트,"TOON STUDIO, 느을",2021.02.04
5,20210201,술 한잔 해요,6,술 한잔 해요,경서 (경서예지) & MJ (써니사이드),발라드 / 가요,워너뮤직,프로젝트 리본,2021.01.31
6,20210201,우린 어쩌다 헤어진 걸까,7,Hello,허각,발라드 / 가요,카카오엔터테인먼트,㈜플레이엠엔터테인먼트,2020.12.28
7,20210201,VVS (Feat. JUSTHIS) (Prod. by GroovyRoom),8,쇼미더머니 9 Episode 1,Various Artists,랩/힙합 / 가요,지니뮤직,Stone Music Entertainment,2020.11.21
8,20210201,밤하늘의 별을 (2020),9,밤하늘의 별을 (2020),경서,인디 / 가요,카카오엔터테인먼트,꿈의 엔진,2020.11.14
9,20210201,PARANOIA,10,PARANOIA,강다니엘,R&B/소울 / 가요,Sony Music,KONNECT ENTERTAINMENT,2021.02.16
10,20210201,I'm Not Cool,11,I'm Not Cool,현아,댄스 / 가요,카카오엔터테인먼트,피네이션,2021.01.28
11,20210201,내 손을 잡아,12,최고의 사랑 OST Part.4 (MBC 수목드라마),아이유 (IU),드라마 / OST,카카오엔터테인먼트,더그루브엔터테인먼트 (더그루브컴퍼니),2011.05.25
12,20210201,잠이 오질 않네요,13,잠이 오질 않네요,장범준,발라드 / 가요,카카오엔터테인먼트,㈜버스커버스커,2020.10.24
13,20210201,Lovesick Girls,14,THE ALBUM,BLACKPINK,댄스 / 가요,YG PLUS,(주)YG엔터테인먼트,2020.10.02
14,20210201,밝게 빛나는 별이 되어 비춰줄게,15,밝게 빛나는 별이 되어 비춰줄게,송이한,인디 / 가요,카카오엔터테인먼트,㈜뮤직디자인,2020.12.29
15,20210201,마음이 그래,16,마음이 그래,개코 & 권진아,R&B/소울 / 가요,"지니뮤직, Stone Music Entertainment",아메바컬쳐,2021.02.04
16,20210201,에잇 (Prod. & Feat. SUGA of BTS),17,에잇,아이유 (IU),락 / 가요,카카오엔터테인먼트,EDAM엔터테인먼트,2020.05.06
17,20210201,그대 없이 그대와,18,그대 없이 그대와,HYNN (박혜원),발라드 / 가요,카카오엔터테인먼트,㈜엔터테인먼트뉴오더,2021.01.21
18,20210201,취기를 빌려 (취향저격 그녀 X 산들),19,취기를 빌려 (취향저격 그녀 X 산들),산들,인디 / 가요,카카오엔터테인먼트,TOON STUDIO,2020.07.20
19,20210201,화(火花),20,I burn,(여자)아이들,댄스 / 가요,카카오엔터테인먼트,큐브 엔터테인먼트,2021.01.11
20,20210201,Blueming,21,Love poem,아이유 (IU),락 / 가요,카카오엔터테인먼트,카카오엔터테인먼트,2019.11.18
21,20210201,Rosario (Feat. CL & ZICO),22,Epik High Is Here 上,에픽하이 (EPIK HIGH),랩/힙합 / 가요,카카오엔터테인먼트,OURS Co.,2021.01.18
22,20210201,Your Lights,23,Your Lights (바이크 원정대 OST Part.1),이수 (엠씨더맥스),전체 / OST,NHN벅스,(주)도너츠컬처,2021.01.07
23,20210201,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,24,멜로가 체질 OST Part 3 (JTBC 금토 드라마),장범준,드라마 / OST,"지니뮤직, Stone Music Entertainment","Stone Music Entertainment, 삼화네트웍스",2019.08.23
24,20210201,Savage Love (Laxed - Siren Beat) (BTS Remix),25,Savage Love (Laxed - Siren Beat) (BTS Remix),Jawsh 685 & Jason Derulo & 방탄소년단,팝 / POP,Sony Music,Columbia,2020.10.02
25,20210201,Life Goes On,26,BE,방탄소년단,랩/힙합 / 가요,YG PLUS,BIGHIT MUSIC,2020.11.20
26,20210201,오래된 노래,27,오래된 노래,Standing Egg (스탠딩 에그),발라드 / 가요,카카오엔터테인먼트,본(born),2012.09.04
27,20210201,안아줄게(Burn It),28,Golden Child 5th Mini Album ［YES.］,골든차일드,댄스 / 가요,카카오엔터테인먼트,울림엔터테인먼트,2021.01.25
28,20210201,힘든 건 사랑이 아니다,29,힘든 건 사랑이 아니다,임창정,발라드 / 가요,㈜인터파크,㈜예스아이엠엔터테인먼트,2020.10.19
29,20210201,2002,30,Speak Your Mind (Deluxe),Anne-Marie,팝 / POP,워너뮤직,Atlantic Records UK,2018.08.03
30,20210201,내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),31,내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),규현 (KYUHYUN),발라드 / 가요,카카오엔터테인먼트,"TOON STUDIO, 느을",2020.08.23
31,20210201,요즘,32,요즘,양다일,발라드 / 가요,카카오엔터테인먼트,브랜뉴뮤직 (Brand New Music),2020.12.29
32,20210201,"모든 날, 모든 순간 (Every day, Every Moment)",33,'키스 먼저 할까요?' OST Part. 3 (SBS 월화드라마),폴킴,드라마 / OST,Dreamus,SM ENTERTAINMENT,2018.03.20
33,20210201,이제 나만 믿어요,34,내일은 미스터트롯 우승자 특전곡,임영웅,트로트 / 가요,카카오엔터테인먼트,TV CHOSUN,2020.04.03
34,20210201,METEOR,35,Boyhood,창모 (CHANGMO),랩/힙합 / 가요,"지니뮤직, Stone Music Entertainment",Ambition Musik,2019.11.29
35,20210201,그날에 나는 맘이 편했을까,36,그날에 나는 맘이 편했을까,이예준,발라드 / 가요,카카오엔터테인먼트,뮤니콘,2020.12.03
36,20210201,What Do I Call You,37,What Do I Call You - The 4th Mini Album,태연 (TAEYEON),R&B/소울 / 가요,Dreamus,SM ENTERTAINMENT,2020.12.15
37,20210201,오늘도 난 봄을 기다려,38,비밀 : 리에 Vol.2 ''오늘도 난 봄을 기다려'',케이시 (Kassy),발라드 / 가요,Dreamus,"Dreamus, WHYNOT MEDIA",2021.02.18
38,20210201,마음을 드려요,39,사랑의 불시착 OST Part 11 (tvN 토일 드라마),아이유 (IU),드라마 / OST,카카오엔터테인먼트,EDAM엔터테인먼트,2020.02.15
39,20210201,혼술하고 싶은 밤,40,혼술하고 싶은 밤,벤,발라드 / 가요,지니뮤직,메이저나인,2020.12.02
40,20210201,내일이 오면 (Feat. 기리보이 & BIG Naughty (서동현)),41,쇼미더머니 9 Episode 3,Various Artists,랩/힙합 / 가요,지니뮤직,Stone Music Entertainment,2020.12.05
41,20210201,Don't Call Me,42,Don't Call Me - The 7th Album,SHINee (샤이니),댄스 / 가요,Dreamus,SM ENTERTAINMENT,2021.02.22
42,20210201,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",43,항해,AKMU (악뮤),락 / 가요,YG PLUS,(주)YG엔터테인먼트,2019.09.25
