,chart,title,rank,album,artist,genre,publisher,agency,date
18,20200701,MORE & MORE,19,MORE & MORE,TWICE (트와이스),댄스 / 가요,Dreamus,(주)JYP엔터테인먼트,2020.06.01
19,20200701,Dance Monkey,20,The Kids Are Coming,Tones And I,락 / POP,워너뮤직,Elektra (NEK),2019.08.30
20,20200701,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,21,멜로가 체질 OST Part 3 (JTBC 금토 드라마),장범준,드라마 / OST,"지니뮤직, Stone Music Entertainment","Stone Music Entertainment, 삼화네트웍스",2019.08.23
21,20200701,METEOR,22,Boyhood,창모 (CHANGMO),랩/힙합 / 가요,"지니뮤직, Stone Music Entertainment",Ambition Musik,2019.11.29
22,20200701,Blueming,23,Love poem,아이유 (IU),락 / 가요,카카오엔터테인먼트,카카오엔터테인먼트,2019.11.18
23,20200701,홀로,24,홀로,이하이,R&B/소울 / 가요,"지니뮤직, Stone Music Entertainment",AOMG,2020.07.23
24,20200701,Memories,25,Memories,Maroon 5,팝 / POP,Universal Music,Interscope Records (222 Records),2019.09.20
25,20200701,아무노래,26,아무노래,지코 (ZICO),랩/힙합 / 가요,카카오엔터테인먼트,KOZ 엔터테인먼트,2020.01.13
26,20200701,취기를 빌려 (취향저격 그녀 X 산들),27,취기를 빌려 (취향저격 그녀 X 산들),산들,인디 / 가요,카카오엔터테인먼트,TOON STUDIO,2020.07.20
27,20200701,그 여름을 틀어줘,28,그 여름을 틀어줘,싹쓰리 (유두래곤 & 린다G & 비룡),댄스 / 가요,카카오엔터테인먼트,MBC (문화방송),2020.07.25
28,20200701,"너에게 난, 나에게 넌",29,슬기로운 의사생활 OST Part 12 (tvN 목요드라마),미도와 파라솔,드라마 / OST,"지니뮤직, Stone Music Entertainment","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment",2020.05.29
29,20200701,OHIO,30,OHIO,Crush,R&B/소울 / 가요,Dreamus,피네이션,2020.07.14
30,20200701,썸 타긴 뭘 타,31,썸 타긴 뭘 타,백아연,R&B/소울 / 가요,카카오엔터테인먼트,이든 엔터테인먼트,2020.06.16
31,20200701,시작,32,이태원 클라쓰 OST Part.2 (JTBC 금토드라마),가호 (Gaho),드라마 / OST,주식회사 블렌딩,㈜블렌딩,2020.02.01
32,20200701,2002,33,Speak Your Mind (Deluxe),Anne-Marie,팝 / POP,워너뮤직,Atlantic Records UK,2018.08.03
33,20200701,좋은 사람 있으면 소개시켜줘,34,슬기로운 의사생활 OST Part 2 (tvN 목요드라마),조이 (JOY),드라마 / OST,"지니뮤직, Stone Music Entertainment","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment",2020.03.20
34,20200701,나비와 고양이 (Feat. 백현 (BAEKHYUN)),35,사춘기집Ⅱ 꽃 본 나비,볼빨간사춘기,인디 / 가요,카카오엔터테인먼트,쇼파르뮤직,2020.05.13
35,20200701,Left & Right,36,SEVENTEEN 7th Mini Album '헹가래',세븐틴 (SEVENTEEN),댄스 / 가요,YG PLUS,플레디스 엔터테인먼트,2020.06.22
36,20200701,늦은 밤 너의 집 앞 골목길에서,37,늦은 밤 너의 집 앞 골목길에서,노을,발라드 / 가요,카카오엔터테인먼트,씨제스 엔터테인먼트 (C-JeS Entertainment),2019.11.07
37,20200701,처음처럼,38,CEREMONIA,엠씨더맥스 (M.C the MAX),발라드 / 가요,카카오엔터테인먼트,325 이엔씨,2020.03.25
38,20200701,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",39,항해,AKMU (악뮤),락 / 가요,YG PLUS,(주)YG엔터테인먼트,2019.09.25
39,20200701,언제라도 어디에서라도,40,언제라도 어디에서라도,정승환,발라드 / 가요,카카오엔터테인먼트,안테나,2020.06.17
40,20200701,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),41,Red Moon : To You My Light,마크툽 (Maktub),인디 / 가요,워너뮤직,(주)MAKTUB Company,2019.06.09
41,20200701,내 눈물 모아,42,슬기로운 의사생활 OST Part 8 (tvN 목요드라마),휘인 (Whee In),드라마 / OST,"지니뮤직, Stone Music Entertainment","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment",2020.05.01
42,20200701,작사가,43,Lyricist,헤이즈 (Heize),R&B/소울 / 가요,지니뮤직,"Studio blu, Stone Music Entertainment",2020.06.10
43,20200701,"모든 날, 모든 순간 (Every day, Every Moment)",44,'키스 먼저 할까요?' OST Part. 3 (SBS 월화드라마),폴킴,드라마 / OST,Dreamus,SM ENTERTAINMENT,2018.03.20
44,20200701,Psycho,45,'The ReVe Festival' Finale,Red Velvet (레드벨벳),댄스 / 가요,Dreamus,SM ENTERTAINMENT,2019.12.23
45,20200701,깡 Official Remix,46,깡 Official Remix,식케이 (Sik-K) & pH-1 & 박재범 & 김하온 (HAON),랩/힙합 / 가요,"지니뮤직, Stone Music Entertainment",H1GHR MUSIC,2020.06.04
46,20200701,Maniac,47,Maniac,Conan Gray,팝 / POP,Universal Music,Republic Records a division of UMG Recordings Inc,2019.10.25
47,20200701,Error (Feat. Loopy),48,Error,ASH ISLAND,랩/힙합 / 가요,"지니뮤직, Stone Music Entertainment",Ambition Musik,2020.07.02
48,20200701,어떻게 지내 (답가),49,어떻게 지내 (답가),런치,인디 / 가요,카카오엔터테인먼트,주식회사 레시피뮤직,2020.06.06
49,20200701,마음을 드려요,50,사랑의 불시착 OST Part 11 (tvN 토일 드라마),아이유 (IU),드라마 / OST,카카오엔터테인먼트,EDAM엔터테인먼트,2020.02.15
50,20200701,첫 줄,51,Dear,신용재 (2F),발라드 / 가요,Dreamus,MILLION MARKET,2020.07.01
51,20200701,덤더럼 (Dumhdurum),52,LOOK,Apink (에이핑크),댄스 / 가요,카카오엔터테인먼트,㈜플레이엠엔터테인먼트,2020.04.13
52,20200701,안녕,53,호텔 델루나 OST Part.10 (tvN 토일드라마),폴킴,드라마 / OST,Dreamus,냠냠엔터테인먼트,2019.08.12
53,20200701,이제 나만 믿어요,54,내일은 미스터트롯 우승자 특전곡,임영웅,트로트 / 가요,카카오엔터테인먼트,TV CHOSUN,2020.04.03
54,20200701,화려하지 않은 고백,55,슬기로운 의사생활 OST Part 4 (tvN 목요드라마),규현 (KYUHYUN),드라마 / OST,"지니뮤직, Stone Music Entertainment","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment",2020.04.03
55,20200701,Paris In The Rain,56,I met you when I was 18. (the playlist),Lauv,팝 / POP,NHN벅스,뮤직테이블,2018.10.08
56,20200701,Painkiller,57,Painkiller,Ruel,팝 / POP,Sony Music,RCA Records Label,2019.04.30
57,20200701,취했나봐,58,취했나봐,황인욱,발라드 / 가요,NHN벅스,하우엔터테인먼트,2020.05.24
58,20200701,HIP,59,reality in BLACK,마마무(Mamamoo),댄스 / 가요,카카오엔터테인먼트,(주)RBW,2019.11.14
59,20200701,우리 왜 헤어져야 해,60,우리 왜 헤어져야 해,신예영,발라드 / 가요,카카오엔터테인먼트,㈜ 스튜디오 오드리,2019.11.20
60,20200701,돌덩이,61,이태원 클라쓰 OST Part.3 (JTBC 금토드라마),하현우 (국카스텐),드라마 / OST,주식회사 블렌딩,㈜블렌딩,2020.02.07
61,20200701,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),62,MAP OF THE SOUL : PERSONA,방탄소년단,랩/힙합 / 가요,YG PLUS,BIGHIT MUSIC,2019.04.12
62,20200701,Love poem,63,Love poem,아이유 (IU),락 / 가요,카카오엔터테인먼트,카카오엔터테인먼트,2019.11.18
63,20200701,환상동화 (Secret Story of the Swan),64,Oneiric Diary (幻想日記),IZ*ONE (아이즈원),댄스 / 가요,"지니뮤직, Stone Music Entertainment","OFF THE RECORD Entertainment, SWING Entertainment",2020.06.15
64,20200701,품,65,사춘기집Ⅱ 꽃 본 나비,볼빨간사춘기,인디 / 가요,카카오엔터테인먼트,쇼파르뮤직,2020.05.13
65,20200701,bad guy,66,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,락 / POP,Universal Music,"Darkroom, Interscope Records",2019.03.29
66,20200701,WANNABE,67,IT'z ME,ITZY (있지),댄스 / 가요,Dreamus,(주)JYP엔터테인먼트,2020.03.09
67,20200701,12 : 45 (Stripped),68,12 : 45 (Stripped),Etham,팝 / POP,Universal Music,Closer Recordings Limited,2018.10.26
68,20200701,Comethru,69,"Summer,",Jeremy Zucker,팝 / POP,Universal Music,Republic Records,2018.09.28
69,20200701,반만,70,반만,진민호,발라드 / 가요,카카오엔터테인먼트,반만 엔터테인먼트,2019.11.30
70,20200701,너를 만나,71,너를 만나,폴킴,발라드 / 가요,카카오엔터테인먼트,뉴런뮤직,2018.10.29
71,20200701,시든 꽃에 물을 주듯,72,시든 꽃에 물을 주듯,HYNN (박혜원),발라드 / 가요,카카오엔터테인먼트,㈜엔터테인먼트뉴오더,2019.03.31
72,20200701,All Falls Down (Feat. Juliander),73,Different World,Alan Walker,일렉트로니카 / POP,Sony Music,MER Recordings,2018.12.14
73,20200701,니가 왜 거기서 나와 (Narr. 고은아),74,니가 왜 거기서 나와,영탁,트로트 / 가요,카카오엔터테인먼트,(주)밀라그로,2018.10.21
74,20200701,사랑은 지날수록 더욱 선명하게 남아,75,한 걸음 : 흔적,전상근,발라드 / 가요,카카오엔터테인먼트,주식회사 셀러빗(CELEBIT),2020.06.07
75,20200701,사랑에 연습이 있었다면 (Prod. by 2soo),76,사랑에 연습이 있었다면,임재현,발라드 / 가요,카카오엔터테인먼트,"엔에스씨컴퍼니, 디원미디어",2018.09.25
76,20200701,그대 고운 내사랑,77,슬기로운 의사생활 OST Part 5 (tvN 목요드라마),어반자카파,드라마 / OST,"지니뮤직, Stone Music Entertainment","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment",2020.04.10
77,20200701,Happy,78,Happy,태연 (TAEYEON),R&B/소울 / 가요,Dreamus,SM ENTERTAINMENT,2020.05.04
78,20200701,사랑이 식었다고 말해도 돼,79,사랑이 식었다고 말해도 돼,먼데이 키즈 (Monday Kiz),발라드 / 가요,카카오엔터테인먼트,먼데이키즈 컴퍼니,2019.05.27
79,20200701,사랑이란 멜로는 없어,80,사랑이란 멜로는 없어,전상근,발라드 / 가요,카카오엔터테인먼트,㈜ 스튜디오 오드리,2019.09.08
80,20200701,Senorita,81,Senorita,Camila Cabello & Shawn Mendes,팝 / POP,Universal Music,"Island Records, a division of UMG Recordings, Inc.",2019.06.21
81,20200701,비,82,비,폴킴,R&B/소울 / 가요,카카오엔터테인먼트,뉴런뮤직,2016.06.21
82,20200701,그때 그 아인,83,이태원 클라쓰 OST Part.6 (JTBC 금토드라마),김필,드라마 / OST,주식회사 블렌딩,㈜블렌딩,2020.02.15
83,20200701,ON,84,MAP OF THE SOUL : 7,방탄소년단,랩/힙합 / 가요,YG PLUS,BIGHIT MUSIC,2020.02.21
84,20200701,On My Way,85,On My Way,Alan Walker & Sabrina Carpenter & Farruko,일렉트로니카 / POP,Sony Music,MER Sweden AB,2019.03.21
85,20200701,조금 취했어 (Prod. by 2soo),86,조금 취했어,임재현,인디 / 가요,카카오엔터테인먼트,"엔에스씨컴퍼니, 디원미디어",2019.09.24
86,20200701,찐이야,87,내일은 미스터트롯 결승전 베스트,Various Artists,트로트 / 가요,카카오엔터테인먼트,"TV CHOSUN, ㈜쇼플레이",2020.03.13
87,20200701,Square (2017),88,Every letter I sent you.,백예린 (Yerin Baek),전체 / 가요,Dreamus,블루바이닐,2019.12.10
88,20200701,Way Back Home,89,Take,숀 (SHAUN),일렉트로니카 / 가요,워너뮤직,디씨톰엔터테인먼트,2018.06.27
89,20200701,Juice,90,Cuz I Love You (Deluxe),Lizzo,팝 / POP,워너뮤직,"Nice Life, Atlantic",2019.05.03
90,20200701,포장마차,91,포장마차,황인욱,발라드 / 가요,NHN벅스,하우엔터테인먼트,2019.06.20
91,20200701,거짓말이라도 해서 널 보고싶어,92,거짓말이라도 해서 널 보고싶어,백지영,발라드 / 가요,카카오엔터테인먼트,트라이어스,2020.07.14
92,20200701,우리 만남이,93,"정규 2집 '마음, 둘'",폴킴,R&B/소울 / 가요,카카오엔터테인먼트,뉴런뮤직,2020.04.22
93,20200701,주저하는 연인들을 위해,94,전설,잔나비,인디 / 가요,카카오엔터테인먼트,페포니 뮤직,2019.03.13
94,20200701,FIESTA,95,BLOOM*IZ,IZ*ONE (아이즈원),댄스 / 가요,"지니뮤직, Stone Music Entertainment","Stone Music Entertainment, OFF THE RECORD Entertainment",2020.02.17
95,20200701,Apple,96,回:Song of the Sirens,여자친구 (GFRIEND),댄스 / 가요,카카오엔터테인먼트,쏘스뮤직,2020.07.13
96,20200701,To Die For,97,To Die For,Sam Smith,팝 / POP,Universal Music,Universal Music Operations Limited,2020.02.14
97,20200701,밤편지,98,밤편지,아이유 (IU),발라드 / 가요,카카오엔터테인먼트,"카카오엔터테인먼트, ㈜페이브엔터테인먼트",2017.03.24
98,20200701,다시 만날까 봐,99,다시 만날까 봐,V.O.S,발라드 / 가요,카카오엔터테인먼트,J-SOUL company,2019.09.01
99,20200701,Shape Of You,100,÷ (Deluxe),Ed Sheeran,팝 / POP,워너뮤직,Atlantic Records UK,2017.03.03
100,20200701,노래방에서,101,장범준 3집,장범준,락 / 가요,카카오엔터테인먼트,㈜버스커버스커,2019.03.21
101,20200701,기억해줘요 내 모든 날과 그때를,102,호텔 델루나 OST Part.7 (tvN 토일드라마),거미 (Gummy),드라마 / OST,Dreamus,냠냠엔터테인먼트,2019.08.04
102,20200701,Zombie,103,The Book of Us : The Demon,DAY6 (데이식스),락 / 가요,Dreamus,(주)JYP엔터테인먼트,2020.05.11
103,20200701,니 소식,104,니 소식,송하예,발라드 / 가요,㈜다날엔터테인먼트,더하기미디어,2019.05.11
104,20200701,사계 (Four Seasons),105,사계 (Four Seasons),태연 (TAEYEON),발라드 / 가요,Dreamus,SM ENTERTAINMENT,2019.03.24
105,20200701,여행,106,Red Diary Page.2,볼빨간사춘기,인디 / 가요,NHN벅스,쇼파르뮤직,2018.05.24
106,20200701,그대라는 시,107,호텔 델루나 OST Part.3 (tvN 토일드라마),태연 (TAEYEON),드라마 / OST,Dreamus,냠냠엔터테인먼트,2019.07.21
107,20200701,문득,108,문득,노을,발라드 / 가요,카카오엔터테인먼트,씨제스 엔터테인먼트 (C-JeS Entertainment),2020.03.12
108,20200701,Stay Tonight,109,Stay Tonight,청하,댄스 / 가요,"지니뮤직, Stone Music Entertainment",MNH Entertainment,2020.04.27
109,20200701,일이 너무 잘 돼,110,Lyricist,헤이즈 (Heize),R&B/소울 / 가요,지니뮤직,"Studio blu, Stone Music Entertainment",2020.06.10
110,20200701,Birthday,111,Birthday,Anne-Marie,팝 / POP,워너뮤직,"Major Tom'S, Asylum",2020.02.07
111,20200701,그때가 좋았어,112,그때가 좋았어,케이시 (Kassy),발라드 / 가요,카카오엔터테인먼트,넥스타 엔터테인먼트,2018.12.31
112,20200701,The Ocean (Feat. Shy Martin),113,The Ocean,Mike Perry,일렉트로니카 / POP,Sony Music,DF Records,2016.04.15
113,20200701,YOUTH,114,Blue Neighbourhood (Deluxe Edition),Troye Sivan,팝 / POP,Universal Music,Universal Music Australia Pty Ltd.,2016.01.23
114,20200701,너에게 못했던 내 마지막 말은,115,너에게 못했던 내 마지막 말은,다비치,발라드 / 가요,지니뮤직,WAKEONE,2019.05.17
115,20200701,옥탑방 (Rooftop),116,FLY HIGH PROJECT #2 '옥탑방',엔플라잉 (N.Flying),락 / 가요,카카오엔터테인먼트,FNC엔터테인먼트,2019.01.02
116,20200701,Believer,117,Believer,Imagine Dragons,락 / POP,Universal Music,"KIDinaKORNER, Interscope Records",2017.02.01
117,20200701,"다시 난, 여기",118,사랑의 불시착 OST Part 4 (tvN 토일 드라마),백예린 (Yerin Baek),드라마 / OST,지니뮤직,Stone Music Entertainment,2020.01.12
118,20200701,자나깨나 (Feat. 조이 of Red Velvet),119,homemade 1,Crush,R&B/소울 / 가요,Dreamus,피네이션,2020.05.20
119,20200701,너를 그린 우주 (Insomnia2020) (Feat. 이라온),120,Red Moon : SUPERNOVA,마크툽 (Maktub),인디 / 가요,워너뮤직,(주)MAKTUB Company,2020.04.26
120,20200701,어느 60대 노부부이야기,121,내일은 미스터트롯 트롯 에이드 베스트,Various Artists,트로트 / 가요,카카오엔터테인먼트,"TV CHOSUN, ㈜쇼플레이",2020.02.21
121,20200701,아주 NICE,122,Love&Letter (Repackage Album),세븐틴 (SEVENTEEN),댄스 / 가요,카카오엔터테인먼트,플레디스 엔터테인먼트,2016.07.04
122,20200701,잘 지내고 있는지 궁금해,123,잘 지내고 있는지 궁금해,V.O.S,발라드 / 가요,카카오엔터테인먼트,J-SOUL company,2020.02.09
123,20200701,술이 문제야,124,술이 문제야,장혜진 & 윤민수(바이브),발라드 / 가요,카카오엔터테인먼트,젤리피쉬 엔터테인먼트,2019.06.18
124,20200701,너는 나의 시작이자 마지막이다,125,더 킹 : 영원의 군주 OST Part 13 (SBS 금토드라마),임한별 & 김재환,드라마 / OST,"지니뮤직, Stone Music Entertainment","Stone Music Entertainment, 화앤담픽쳐스",2020.06.06
125,20200701,있어줘요,126,있어줘요,장덕철,인디 / 가요,카카오엔터테인먼트,리메즈,2019.10.09
126,20200701,Stuck With U,127,Stuck with U,Ariana Grande & Justin Bieber,팝 / POP,Universal Music,"Silent Records Ventures, LLC, Def Jam Recordings, A Division Of UMG Recordings, Inc., And Republic Records, A Division Of UMG Recordings, Inc.",2020.05.08
127,20200701,Candy,128,Delight - The 2nd Mini Album,백현 (BAEKHYUN),R&B/소울 / 가요,Dreamus,SM ENTERTAINMENT,2020.05.25
128,20200701,살아가는 거야,129,살아가는 거야,로이킴,발라드 / 가요,지니뮤직,WAKEONE,2020.05.27
129,20200701,넘쳐흘러,130,Circular,엠씨더맥스 (M.C the MAX),발라드 / 가요,카카오엔터테인먼트,325 이엔씨,2019.01.02
130,20200701,Say So,131,Hot Pink,Doja Cat,R&B/소울 / POP,Sony Music,"Kemosabe Records, RCA Records",2019.11.07
131,20200701,봄 같던 그녀가 춥대 (Feat. 페노메코),132,X by X ［결핍］,MC몽 & 김재환,랩/힙합 / 가요,카카오엔터테인먼트,IWS,2020.04.10
132,20200701,ROXANNE,133,ROXANNE,Arizona Zervas,랩/힙합 / POP,Sony Music,Arizona Zervas,2019.11.14
133,20200701,Faded,134,Faded,Alan Walker,일렉트로니카 / POP,Sony Music,MER Recordings,2015.12.04
134,20200701,삐삐,135,삐삐,아이유 (IU),R&B/소울 / 가요,카카오엔터테인먼트,카카오엔터테인먼트,2018.10.10
135,20200701,One Call Away,136,Nine Track Mind (Deluxe Edition),Charlie Puth,팝 / POP,워너뮤직,Artist Partner,2016.11.11
136,20200701,나의 오랜 연인에게,137,나의 오랜 연인에게,다비치,발라드 / 가요,지니뮤직,WAKEONE,2019.12.03
137,20200701,빌었어,138,Boyhood,창모 (CHANGMO),랩/힙합 / 가요,"지니뮤직, Stone Music Entertainment",Ambition Musik,2019.11.29
138,20200701,새 사랑,139,새 사랑,송하예,발라드 / 가요,㈜다날엔터테인먼트,더하기미디어,2019.10.12
139,20200701,워커홀릭,140,Two Five,볼빨간사춘기,인디 / 가요,NHN벅스,쇼파르뮤직,2019.09.10
140,20200701,바램,141,내일은 미스터트롯 예선곡 베스트,Various Artists,트로트 / 가요,카카오엔터테인먼트,"TV CHOSUN, ㈜쇼플레이",2020.01.17
141,20200701,막걸리 한잔,142,내일은 미스터트롯 데스매치 PART1,Various Artists,트로트 / 가요,카카오엔터테인먼트,"TV CHOSUN, ㈜쇼플레이",2020.01.30
142,20200701,오늘따라 비가 와서 그런가 봐,143,오늘따라 비가 와서 그런가 봐,솔지,발라드 / 가요,카카오엔터테인먼트,씨제스 엔터테인먼트 (C-JeS Entertainment),2020.07.09
143,20200701,마음이 말하는 행복 (Happiness) (Feat.이라온),144,Red Moon : Happiness,마크툽 (Maktub),인디 / 가요,워너뮤직,(주)MAKTUB Company,2019.12.30
144,20200701,너를 사랑하고 있어,145,낭만닥터 김사부 2 OST Part.1 (SBS 월화드라마),백현 (BAEKHYUN),드라마 / OST,카카오엔터테인먼트,냠냠엔터테인먼트,2020.01.07
145,20200701,Attention,146,Voicenotes,Charlie Puth,팝 / POP,워너뮤직,Artist Partners,2018.05.11
146,20200701,Lonely Night,147,슬기로운 의사생활 OST Part 1 (tvN 목요드라마),권진아,드라마 / OST,"지니뮤직, Stone Music Entertainment","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment",2020.03.13
147,20200701,밤이 깊었네 (Drama Ver.),148,슬기로운 의사생활 OST Part 10 (tvN 목요드라마),미도와 파라솔 & DANI (다니),드라마 / OST,"지니뮤직, Stone Music Entertainment","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment",2020.05.15
148,20200701,바다,149,바다,코요태,댄스 / 가요,"지니뮤직, Stone Music Entertainment",KYT엔터테인먼트,2020.07.19
149,20200701,미친 소리,150,미친 소리,이예준,인디 / 가요,Dreamus,뮤니콘,2020.01.12
150,20200701,비도 오고 그래서 (Feat. 신용재),151,/// (너 먹구름 비),헤이즈 (Heize),랩/힙합 / 가요,지니뮤직,"Stone Music Entertainment, Studio blu",2017.06.26
151,20200701,LALALILALA,152,에이프릴 (APRIL) 7th Mini Album 'Da Capo',에이프릴 (APRIL),댄스 / 가요,카카오엔터테인먼트,DSP 미디어,2020.04.22
152,20200701,주라주라,153,주라주라,둘째이모 김다비,트로트 / 가요,카카오엔터테인먼트,주식회사 비보웨이브,2020.05.01
153,20200701,달라달라,154,IT'z Different,ITZY (있지),댄스 / 가요,Dreamus,(주)JYP엔터테인먼트,2019.02.12
154,20200701,어떤 날엔,155,사랑의 불시착 OST Part 5 (tvN 토일 드라마),김재환,드라마 / OST,지니뮤직,Stone Music Entertainment,2020.01.19
155,20200701,FANCY,156,FANCY YOU,TWICE (트와이스),댄스 / 가요,Dreamus,(주)JYP엔터테인먼트,2019.04.22
156,20200701,별이 온다,157,Dear,신용재 (2F),발라드 / 가요,Dreamus,MILLION MARKET,2020.07.01
157,20200701,My My,158,SEVENTEEN 7th Mini Album '헹가래',세븐틴 (SEVENTEEN),댄스 / 가요,YG PLUS,플레디스 엔터테인먼트,2020.06.22
158,20200701,사계 (하루살이),159,Circular,엠씨더맥스 (M.C the MAX),발라드 / 가요,카카오엔터테인먼트,325 이엔씨,2019.01.02
159,20200701,봄날,160,YOU NEVER WALK ALONE,방탄소년단,댄스 / 가요,YG PLUS,BIGHIT MUSIC,2017.02.13
160,20200701,오래된 노래,161,오래된 노래,Standing Egg (스탠딩 에그),발라드 / 가요,카카오엔터테인먼트,본(born),2012.09.04
161,20200701,What You Waiting For,162,What You Waiting For,전소미,댄스 / 가요,YG PLUS,THE BLACK LABEL,2020.07.22
162,20200701,첫눈처럼 너에게 가겠다,163,도깨비 OST Part 9 (tvN 금토드라마),에일리 (AILEE),드라마 / OST,"지니뮤직, Stone Music Entertainment","Stone Music Entertainment, 화앤담픽쳐스",2017.01.07
163,20200701,7 rings,164,7 rings,Ariana Grande,팝 / POP,Universal Music,Republic Records a division of UMG Recordings Inc,2019.01.18
164,20200701,"나만, 봄",165,사춘기집 I 꽃기운,볼빨간사춘기,인디 / 가요,NHN벅스,쇼파르뮤직,2019.04.02
165,20200701,FRIENDS,166,Speak Your Mind (Deluxe),Anne-Marie,팝 / POP,워너뮤직,Atlantic Records UK,2018.08.03
166,20200701,아마두 (Feat. 우원재 & 김효은 & 넉살 & Huckleberry P),167,Dingo X DAMOIM (Part 2),염따 & 딥플로우 & 팔로알토 (Paloalto) & The Quiett & 사이먼 도미닉,랩/힙합 / 가요,Dreamus,"AOMG, 딩고뮤직, Hi-Lite Records, ILLIONAIRE RECORDS, VMC, YUMDDA",2019.12.03
167,20200701,You're Cold (더 많이 사랑한 쪽이 아프대),168,사이코지만 괜찮아 OST Part.1 (tvN 토일드라마),헤이즈 (Heize),드라마 / OST,NHN벅스,모스트콘텐츠,2020.06.21
168,20200701,Kill This Love,169,KILL THIS LOVE,BLACKPINK,랩/힙합 / 가요,YG PLUS,(주)YG엔터테인먼트,2019.04.05
169,20200701,그대만이,170,그대만이,장덕철,발라드 / 가요,카카오엔터테인먼트,리메즈,2020.04.16
170,20200701,BUNGEE (Fall in Love),171,OH MY GIRL SUMMER PACKAGE 'FALL IN LOVE',오마이걸 (OH MY GIRL),댄스 / 가요,Sony Music,WM엔터테인먼트,2019.08.05
171,20200701,너의 번호를 누르고 (Prod. by 영화처럼),172,너의 번호를 누르고,#안녕,인디 / 가요,워너뮤직,니즈먼트,2019.11.30
172,20200701,오늘 밤에,173,Lots of Love,홍진영,트로트 / 가요,카카오엔터테인먼트,뮤직K,2019.03.08
