,chart,title,rank,album,artist,genre,publisher,agency,date
0,20201101,잠이 오질 않네요,1,잠이 오질 않네요,장범준,발라드 / 가요,카카오엔터테인먼트,㈜버스커버스커,2020.10.24
1,20201101,Dynamite,2,Dynamite (DayTime Ver.),방탄소년단,댄스 / 가요,YG PLUS,BIGHIT MUSIC,2020.08.21
2,20201101,힘든 건 사랑이 아니다,3,힘든 건 사랑이 아니다,임창정,발라드 / 가요,㈜인터파크,㈜예스아이엠엔터테인먼트,2020.10.19
3,20201101,Lovesick Girls,4,THE ALBUM,BLACKPINK,댄스 / 가요,YG PLUS,(주)YG엔터테인먼트,2020.10.02
4,20201101,가을밤에 든 생각,5,잔나비 소곡집 l,잔나비,인디 / 가요,카카오엔터테인먼트,페포니 뮤직,2020.11.06
5,20201101,DON'T TOUCH ME,6,DON'T TOUCH ME,환불원정대,댄스 / 가요,NHN벅스,신박기획,2020.10.10
6,20201101,딩가딩가 (Dingga),7,딩가딩가 (Dingga),마마무(Mamamoo),댄스 / 가요,카카오엔터테인먼트,(주)RBW,2020.10.20
7,20201101,I CAN'T STOP ME,8,Eyes wide open,TWICE (트와이스),댄스 / 가요,Dreamus,(주)JYP엔터테인먼트,2020.10.26
8,20201101,밤하늘의 별을 (2020),9,밤하늘의 별을 (2020),경서,인디 / 가요,카카오엔터테인먼트,꿈의 엔진,2020.11.14
9,20201101,너도 아는,10,너도 아는,폴킴,발라드 / 가요,카카오엔터테인먼트,뉴런뮤직,2020.10.27
10,20201101,취기를 빌려 (취향저격 그녀 X 산들),11,취기를 빌려 (취향저격 그녀 X 산들),산들,인디 / 가요,카카오엔터테인먼트,TOON STUDIO,2020.07.20
11,20201101,Savage Love (Laxed - Siren Beat) (BTS Remix),12,Savage Love (Laxed - Siren Beat) (BTS Remix),Jawsh 685 & Jason Derulo & 방탄소년단,팝 / POP,Sony Music,Columbia,2020.10.02
12,20201101,오래된 노래,13,오래된 노래,Standing Egg (스탠딩 에그),발라드 / 가요,카카오엔터테인먼트,본(born),2012.09.04
13,20201101,Dancing Cartoon,14,Filmlet,볼빨간사춘기,인디 / 가요,카카오엔터테인먼트,쇼파르뮤직,2020.11.04
14,20201101,AYA,15,TRAVEL,마마무(Mamamoo),댄스 / 가요,카카오엔터테인먼트,(주)RBW,2020.11.03
15,20201101,뻔한남자,16,뻔한남자,이승기,발라드 / 가요,카카오엔터테인먼트,(주)후크엔터테인먼트,2020.11.15
16,20201101,VVS (Feat. JUSTHIS) (Prod. by GroovyRoom),17,쇼미더머니 9 Episode 1,Various Artists,랩/힙합 / 가요,지니뮤직,Stone Music Entertainment,2020.11.21
17,20201101,내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),18,내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),규현 (KYUHYUN),발라드 / 가요,카카오엔터테인먼트,"TOON STUDIO, 느을",2020.08.23
18,20201101,밤하늘의 저 별처럼,19,밤하늘의 저 별처럼 (브람스를 좋아하세요? OST 스페셜 트랙) (SBS 월화드라마),헤이즈 (Heize) & 펀치 (Punch),드라마 / OST,카카오엔터테인먼트,냠냠엔터테인먼트,2020.09.27
19,20201101,Bad Boy,20,Bad Boy,청하 & Christopher,팝 / POP,워너뮤직,Parlophone Denmark,2020.09.23
20,20201101,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,21,멜로가 체질 OST Part 3 (JTBC 금토 드라마),장범준,드라마 / OST,"지니뮤직, Stone Music Entertainment","Stone Music Entertainment, 삼화네트웍스",2019.08.23
21,20201101,When We Disco (Duet With 선미),22,When We Disco,박진영,댄스 / 가요,Dreamus,(주)JYP엔터테인먼트,2020.08.12
22,20201101,Life Goes On,23,BE,방탄소년단,랩/힙합 / 가요,YG PLUS,BIGHIT MUSIC,2020.11.20
23,20201101,이제 나만 믿어요,24,내일은 미스터트롯 우승자 특전곡,임영웅,트로트 / 가요,카카오엔터테인먼트,TV CHOSUN,2020.04.03
24,20201101,에잇 (Prod. & Feat. SUGA of BTS),25,에잇,아이유 (IU),락 / 가요,카카오엔터테인먼트,EDAM엔터테인먼트,2020.05.06
25,20201101,눈누난나 (NUNU NANA),26,NUNA,제시,랩/힙합 / 가요,카카오엔터테인먼트,피네이션,2020.07.30
26,20201101,HERO,27,HERO,임영웅,트로트 / 가요,카카오엔터테인먼트,"티조컬처앤컨텐츠, 뉴에라프로젝트",2020.11.04
27,20201101,마리아 (Maria),28,Maria,화사 (Hwa Sa),댄스 / 가요,카카오엔터테인먼트,(주)RBW,2020.06.29
28,20201101,How You Like That,29,How You Like That,BLACKPINK,댄스 / 가요,YG PLUS,(주)YG엔터테인먼트,2020.06.26
29,20201101,도망가,30,TAKE,MINO (송민호),랩/힙합 / 가요,YG PLUS,(주)YG엔터테인먼트,2020.10.30
30,20201101,나랑 같이 걸을래 (바른연애 길잡이 X 적재),31,나랑 같이 걸을래 (바른연애 길잡이 X 적재),적재,인디 / 가요,카카오엔터테인먼트,"TOON STUDIO, 느을",2020.10.23
31,20201101,HAPPENING,32,HAPPENING,AKMU (악뮤),락 / 가요,YG PLUS,(주)YG엔터테인먼트,2020.11.16
32,20201101,놓아줘 (With 태연),33,with HER,Crush,R&B/소울 / 가요,Dreamus,피네이션,2020.10.20
33,20201101,Blueming,34,Love poem,아이유 (IU),락 / 가요,카카오엔터테인먼트,카카오엔터테인먼트,2019.11.18
34,20201101,Dolphin,35,NONSTOP,오마이걸 (OH MY GIRL),댄스 / 가요,Sony Music,WM엔터테인먼트,2020.04.27
35,20201101,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",36,항해,AKMU (악뮤),락 / 가요,YG PLUS,(주)YG엔터테인먼트,2019.09.25
36,20201101,METEOR,37,Boyhood,창모 (CHANGMO),랩/힙합 / 가요,"지니뮤직, Stone Music Entertainment",Ambition Musik,2019.11.29
37,20201101,오래된 노래,38,사랑의 콜센타 Part19,Various Artists,트로트 / 가요,카카오엔터테인먼트,"TV CHOSUN, ㈜쇼플레이",2020.08.14
38,20201101,아로하,39,슬기로운 의사생활 OST Part 3 (tvN 목요드라마),조정석,드라마 / OST,"지니뮤직, Stone Music Entertainment","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment",2020.03.27
39,20201101,"모든 날, 모든 순간 (Every day, Every Moment)",40,'키스 먼저 할까요?' OST Part. 3 (SBS 월화드라마),폴킴,드라마 / OST,Dreamus,SM ENTERTAINMENT,2018.03.20
40,20201101,늦은 밤 너의 집 앞 골목길에서,41,늦은 밤 너의 집 앞 골목길에서,노을,발라드 / 가요,카카오엔터테인먼트,씨제스 엔터테인먼트 (C-JeS Entertainment),2019.11.07
41,20201101,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),42,MAP OF THE SOUL : PERSONA,방탄소년단,랩/힙합 / 가요,YG PLUS,BIGHIT MUSIC,2019.04.12
42,20201101,Dance Monkey,43,The Kids Are Coming,Tones And I,락 / POP,워너뮤직,Elektra (NEK),2019.08.30
43,20201101,MAGO,44,回:Walpurgis Night,여자친구 (GFRIEND),댄스 / 가요,카카오엔터테인먼트,쏘스뮤직,2020.11.09
44,20201101,2002,45,Speak Your Mind (Deluxe),Anne-Marie,팝 / POP,워너뮤직,Atlantic Records UK,2018.08.03
45,20201101,"사랑 못해, 남들 쉽게 다 하는 거",46,"사랑 못해, 남들 쉽게 다 하는 거",먼데이 키즈 (Monday Kiz),발라드 / 가요,카카오엔터테인먼트,먼데이키즈 컴퍼니,2020.10.21
46,20201101,잠이 들어야 (Feat. 헤이즈),47,SOME TIME,로꼬,랩/힙합 / 가요,"지니뮤직, Stone Music Entertainment",AOMG,2020.10.14
47,20201101,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),48,Red Moon : To You My Light,마크툽 (Maktub),인디 / 가요,워너뮤직,(주)MAKTUB Company,2019.06.09
48,20201101,어떻게 지내 (Prod. by VAN.C),49,어떻게 지내,오반 (OVAN),인디 / 가요,카카오엔터테인먼트,로맨틱팩토리,2020.03.05
49,20201101,홀로,50,홀로,이하이,R&B/소울 / 가요,"지니뮤직, Stone Music Entertainment",AOMG,2020.07.23
50,20201101,Downtown Baby,51,Downtown Baby,블루 (BLOO),랩/힙합 / 가요,워너뮤직,UNCUTPOINT,2017.12.06
51,20201101,Memories,52,Memories,Maroon 5,팝 / POP,Universal Music,Interscope Records (222 Records),2019.09.20
52,20201101,Freak (Prod. by Slom),53,쇼미더머니 9 Episode 1,Various Artists,랩/힙합 / 가요,지니뮤직,Stone Music Entertainment,2020.11.21
53,20201101,소확행,54,힘든 건 사랑이 아니다,임창정,발라드 / 가요,㈜인터파크,㈜예스아이엠엔터테인먼트,2020.10.19
54,20201101,다시 여기 바닷가,55,다시 여기 바닷가,싹쓰리 (유두래곤 & 린다G & 비룡),댄스 / 가요,카카오엔터테인먼트,MBC (문화방송),2020.07.18
55,20201101,사실 나는 (Feat. 전건호),56,사실 나는,경서예지,인디 / 가요,카카오엔터테인먼트,"먼데이키즈 컴퍼니, 에버그로우",2020.04.12
